name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.0,9,0.5833333333333334,0.5833333333333334,9,0.06668797704995344,1.7142857142857142,1.7142857142857142,1,1,10,1,33,7.0,10.0,12.0,11.0,12.0,13.0,18.0,19.0,12.75,0.49888268016782117,15.0,17.0,10.0,19.0,14.5,16.0
LUX,0.0,1,0.3559322033898305,0.3559322033898305,1,0.0026751792550938685,2.8095238095238098,2.8095238095238098,1,17,303,11,1747,22.0,22.0,12.0,22.0,22.0,13.0,12.0,12.0,17.125,0.6527329223021793,22.0,19.0,22.0,12.0,17.0,20.0
HANNSL,0.0071428571428571435,10,0.6176470588235294,0.6176470588235294,12,0.1030219964247627,1.619047619047619,1.619047619047619,2,31,385,20,2139,5.0,5.0,9.0,7.0,10.0,10.0,7.0,9.0,7.75,0.25660906898571273,7.0,7.0,7.0,10.0,8.5,7.0
MEHRERE ALTE BAUERN,0.0,6,0.5526315789473685,0.5526315789473685,6,0.053704408801289266,1.8095238095238093,1.8095238095238093,1,4,13,4,70,15.0,15.0,12.0,16.0,17.0,13.0,15.0,18.0,15.125,0.24492619150616435,19.0,5.0,16.0,16.0,16.0,18.0
HOCHZEITSREIGEN,0.0,9,0.5833333333333334,0.5833333333333334,9,0.06668797704995344,1.7142857142857142,1.7142857142857142,1,1,14,4,92,7.0,10.0,12.0,11.0,12.0,13.0,18.0,17.0,12.5,0.4482107285003976,13.0,14.0,10.0,18.0,14.0,14.0
SCHULMEISTER,0.3665532879818595,18,0.875,0.875,20,0.19849482029113466,1.1428571428571428,1.1428571428571428,4,30,834,14,4870,1.0,1.0,1.0,4.0,6.0,6.0,8.0,7.0,4.25,0.3644344934278313,3.0,12.0,2.0,6.0,4.0,4.0
SEPP,0.12443310657596374,13,0.7,0.7,23,0.38668326482307386,1.4285714285714286,1.4285714285714286,8,91,3634,49,19158,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.375,0.06469364618834571,1.0,1.0,1.0,3.0,2.0,1.0
WALLFAHRERCHOR,0.0,9,0.5833333333333334,0.5833333333333334,9,0.06668797704995344,1.7142857142857142,1.7142857142857142,1,1,28,4,122,7.0,10.0,12.0,11.0,12.0,13.0,18.0,16.0,12.375,0.42750052213836115,12.0,13.0,10.0,17.0,13.5,13.0
HOCHZEITSCHOR,0.0,9,0.5833333333333334,0.5833333333333334,9,0.06668797704995344,1.7142857142857142,1.7142857142857142,1,1,0,0,0,7.0,10.0,12.0,11.0,12.0,13.0,18.0,22.0,13.125,0.591749449272482,17.0,18.0,10.0,22.0,16.0,18.0
BRIGITTE,0.005498866213151927,4,0.4772727272727273,0.4772727272727273,12,0.3323116126339139,2.0952380952380953,2.0952380952380953,7,29,618,16,3192,19.0,20.0,11.0,7.0,4.0,4.0,9.0,8.0,10.25,0.7727213044078145,9.0,20.0,15.0,6.0,10.5,9.0
JUNGE BURSCHEN,0.018140589569160998,8,0.6,0.6,10,0.14369844017517527,1.6666666666666667,1.6666666666666667,2,5,30,5,154,12.0,8.0,8.0,10.0,9.0,10.0,14.0,15.0,10.75,0.3324019726604694,10.0,10.0,9.0,14.0,11.5,11.0
ANNERL,0.05895691609977324,8,0.6,0.6,21,0.4626792377766094,1.6666666666666667,1.6666666666666667,11,123,3375,125,17904,12.0,8.0,5.0,3.0,2.0,2.0,2.0,3.0,4.625,0.45285552331841994,5.0,15.0,6.0,2.0,4.0,4.0
LOISL,0.0,9,0.5833333333333334,0.5833333333333334,9,0.06668797704995344,1.7142857142857142,1.7142857142857142,1,6,350,4,1814,7.0,10.0,12.0,11.0,12.0,13.0,13.0,11.0,11.125,0.24492619150616435,11.0,5.0,10.0,12.0,11.0,10.0
EIN ALTER BAUER,0.0,6,0.5526315789473685,0.5526315789473685,6,0.053704408801289266,1.8095238095238093,1.8095238095238093,1,4,50,4,266,15.0,15.0,12.0,16.0,17.0,13.0,15.0,14.0,14.625,0.1997487260821169,18.0,3.0,16.0,15.0,15.5,17.0
WIRTIN,0.0071428571428571435,10,0.6176470588235294,0.6176470588235294,12,0.1030219964247627,1.619047619047619,1.619047619047619,2,19,204,17,1057,5.0,5.0,9.0,7.0,10.0,10.0,11.0,13.0,8.75,0.35825719013819424,8.0,11.0,7.0,11.0,9.0,8.0
MICHEL,0.05039682539682541,12,0.6774193548387096,0.6774193548387096,17,0.2851009345068264,1.4761904761904763,1.4761904761904763,5,74,1757,78,9276,3.0,3.0,6.0,5.0,5.0,5.0,4.0,5.0,4.5,0.1336306209562122,4.0,2.0,3.0,4.0,3.5,3.0
VETTER,0.0,3,0.4117647058823529,0.4117647058823529,5,0.14455384563136517,2.428571428571429,2.428571428571429,3,20,1331,10,7173,20.0,21.0,12.0,20.0,8.0,7.0,10.0,6.0,13.0,0.7933878532686808,16.0,21.0,20.0,8.0,14.0,14.0
EINIGE BAUERN,0.0,6,0.5526315789473685,0.5526315789473685,6,0.053704408801289266,1.8095238095238093,1.8095238095238093,1,1,7,1,44,15.0,15.0,12.0,16.0,17.0,13.0,18.0,20.0,15.75,0.3256175451573298,21.0,9.0,16.0,21.0,18.5,22.0
FINSTERBERG,0.09523809523809525,3,0.5384615384615384,0.5384615384615384,3,0.04433321524684671,1.8571428571428572,1.8571428571428572,3,49,1819,22,10263,20.0,19.0,3.0,21.0,21.0,7.0,5.0,4.0,12.5,1.0479571965086578,13.0,22.0,21.0,5.0,13.0,12.0
WIRT,0.025793650793650796,11,0.65625,0.65625,14,0.1487553661205319,1.5238095238095237,1.5238095238095237,3,37,357,36,1783,4.0,4.0,7.0,6.0,7.0,7.0,6.0,10.0,6.375,0.2403262291731209,6.0,4.0,5.0,8.0,6.5,6.0
HELL,0.07879818594104307,8,0.6176470588235294,0.6176470588235294,27,0.5335206431749673,1.619047619047619,1.619047619047619,17,140,5439,81,29838,12.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.25,0.48527422291789973,2.0,16.0,4.0,1.0,2.5,2.0
BAUERN,0.0,6,0.5526315789473685,0.5526315789473685,6,0.053704408801289266,1.8095238095238093,1.8095238095238093,1,2,7,2,38,15.0,15.0,12.0,16.0,17.0,13.0,17.0,20.0,15.625,0.3129461101486051,20.0,8.0,16.0,19.0,17.5,21.0
