,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,8,9,8,8,9,2,2,6.65,0.8315,-0.0001,6.65,0.33599999999999997,0.9999,1.6435,93.13550000000001
9,1,1,0,1,1,0,2,2,0.3465,0.0433125,-0.0009,0.3465,0.017523,0.9991,9.45,156.35000000000002
8,0,0,0,0,0,0,1,2,1.0499999999999998,0.13124999999999998,-0.0007,1.0499999999999998,0.05305,0.9993,2.95,219.25
7,0,0,0,0,0,0,1,1,1.75,0.2185,-0.0005,1.75,0.08835,0.9995,4.25,345.05
6,0,0,0,0,0,0,1,1,2.45,0.306,-0.00030000000000000003,2.45,0.1235,0.9997,5.550000000000001,407.95
5,0,0,0,0,0,0,1,1,3.15,0.394,0.0001,3.15,0.15899999999999997,1.0001,10.75,659.55
4,0,0,0,0,0,0,1,0,3.85,0.48150000000000004,0.00030000000000000003,3.85,0.1945,1.0003,13.35,282.15
3,0,0,0,0,0,0,0,0,4.550000000000001,0.5685,0.0005,4.550000000000001,0.22949999999999998,1.0005,6.85,470.85
2,0,0,0,0,0,0,0,0,5.25,0.6559999999999999,0.0007,5.25,0.265,1.0007,8.15,533.75
1,0,0,0,0,0,0,0,0,5.949999999999999,0.744,0.0009,5.949999999999999,0.3005,1.0009,12.05,596.6500000000001
