name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
BASTIANO,0.02650560224089636,10,0.7083333333333334,0.7083333333333334,25,0.3414577956107701,1.4117647058823528,1.4117647058823528,6,161,4700,101,26064,8.0,8.0,7.0,3.0,4.0,4.0,1.0,1.0,4.5,0.3598114585644622,3.0,17.0,6.0,2.0,4.0,3.0
ISABELLA,0.031022408963585435,10,0.7083333333333334,0.7083333333333334,17,0.19965940672861926,1.4117647058823528,1.4117647058823528,4,23,887,13,4935,8.0,8.0,6.0,11.0,10.0,10.0,14.0,12.0,9.875,0.31649235490653754,11.0,15.0,10.0,12.0,11.0,11.0
CURIO,0.017244397759103643,9,0.68,0.68,25,0.3465753522527763,1.4705882352941175,1.4705882352941175,7,139,3282,97,18309,10.0,10.0,9.0,3.0,3.0,2.0,3.0,3.0,5.375,0.4478993628994289,6.0,18.0,7.0,3.0,5.0,4.0
EIN MANN,0.0,5,0.5666666666666667,0.5666666666666667,5,0.05792977259547099,1.7647058823529411,1.7647058823529411,1,3,33,3,176,16.0,16.0,12.0,16.0,17.0,13.0,17.0,17.0,15.5,0.24090602791485788,17.0,7.0,16.0,17.0,16.5,17.0
SALUZZO,0.0,3,0.53125,0.53125,3,0.03701186834976518,1.8823529411764706,1.8823529411764706,1,6,241,3,1358,18.0,17.0,12.0,18.0,18.0,13.0,16.0,16.0,16.0,0.2912411862553588,18.0,11.0,18.0,16.0,17.0,18.0
PRINZ ZIFALDO,0.05238095238095238,13,0.8095238095238095,0.8095238095238095,24,0.29438206989015925,1.2352941176470589,1.2352941176470589,5,46,2008,24,10956,3.0,3.0,4.0,5.0,5.0,5.0,8.0,5.0,4.75,0.19764235376052372,4.0,5.0,4.0,6.0,5.0,4.0
EIN KASTILIER,0.0,7,0.6071428571428571,0.6071428571428571,7,0.06840822778964188,1.647058823529412,1.647058823529412,1,32,684,20,3666,12.0,13.0,12.0,13.0,14.0,13.0,12.0,14.0,12.875,0.10431537004953502,13.0,3.0,14.0,13.0,13.5,13.0
INFANTIN,0.016981792717086837,11,0.7391304347826086,0.7391304347826086,20,0.27216035676219286,1.3529411764705883,1.3529411764705883,5,58,924,38,5142,6.0,6.0,11.0,8.0,7.0,5.0,6.0,11.0,7.5,0.2912411862553588,9.0,11.0,8.0,9.0,8.5,9.0
ALMERINE,0.025350140056022406,11,0.7391304347826086,0.7391304347826086,18,0.19350868057275747,1.3529411764705883,1.3529411764705883,4,39,1288,18,7190,6.0,6.0,8.0,10.0,11.0,10.0,11.0,9.0,8.875,0.2538762001448738,10.0,8.0,9.0,10.0,9.5,10.0
DON FERNANDO,0.0,4,0.4857142857142857,0.4857142857142857,4,0.05993229026411317,2.058823529411765,2.058823529411765,1,13,300,7,1667,17.0,18.0,12.0,17.0,16.0,13.0,15.0,15.0,15.375,0.2582349082853495,16.0,10.0,17.0,15.0,16.0,16.0
TRUFFALDINO,0.017244397759103643,9,0.68,0.68,20,0.2757295678608212,1.4705882352941175,1.4705882352941175,5,63,2165,29,12268,10.0,10.0,9.0,8.0,6.0,5.0,5.0,4.0,7.125,0.302057675429237,8.0,13.0,10.0,5.0,7.5,8.0
MALVIZINO,0.0954656862745098,15,0.8947368421052632,0.8947368421052632,24,0.2687067972473803,1.1176470588235294,1.1176470588235294,5,48,1297,32,6955,2.0,2.0,2.0,5.0,8.0,5.0,7.0,8.0,4.875,0.3302968091623913,5.0,16.0,3.0,7.0,5.0,4.0
GRISALDO,0.15113795518207285,16,0.9444444444444444,0.9444444444444444,36,0.3890325026725912,1.0588235294117647,1.0588235294117647,9,150,4002,92,22273,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.057863756235784464,1.0,1.0,1.0,1.0,1.0,1.0
ALLE KASTILIER,0.0,7,0.6071428571428571,0.6071428571428571,7,0.0684082277896419,1.647058823529412,1.647058823529412,1,0,0,0,0,12.0,13.0,12.0,13.0,13.0,13.0,18.0,18.0,14.0,0.31339158526400435,15.0,14.0,13.0,18.0,15.5,15.0
BALLONA,0.05213585434173668,12,0.7727272727272727,0.7727272727272727,22,0.2291472521871516,1.2941176470588236,1.2941176470588236,5,45,1890,25,10245,4.0,4.0,5.0,7.0,9.0,5.0,9.0,6.0,6.125,0.2538762001448738,7.0,8.0,5.0,7.0,6.0,7.0
SARAZENENKÖNIG,0.0,7,0.6071428571428571,0.6071428571428571,7,0.06840822778964188,1.647058823529412,1.647058823529412,1,26,727,15,3958,12.0,13.0,12.0,13.0,14.0,13.0,13.0,13.0,12.875,0.08010874305770696,13.0,2.0,14.0,13.0,13.5,13.0
KÖNIG,0.0,7,0.6296296296296297,0.6296296296296297,10,0.14426003381716324,1.588235294117647,1.588235294117647,3,41,1226,21,6784,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,11.5,0.11572751247156893,12.0,4.0,12.0,11.0,11.5,12.0
LILLA,0.058648459383753494,12,0.7727272727272727,0.7727272727272727,28,0.3605523936910566,1.2941176470588236,1.2941176470588236,7,79,1887,59,10372,4.0,4.0,3.0,2.0,2.0,2.0,4.0,7.0,3.5,0.21128856368212914,2.0,6.0,2.0,4.0,3.0,2.0
