,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,14,14,14,14,14,14,8,5,12.9985,0.9999,-0.0001,12.9985,0.267235,0.9999,4.663,79.02199999999999
9,0,0,0,0,0,0,2,4,12.9885,0.9991,-0.0009,12.9885,0.26702000000000004,0.9991,12.100000000000001,235.39999999999998
8,0,0,0,0,0,0,2,2,12.991,0.9993,-0.0007,12.991,0.267075,0.9993,71.3,1169.0
7,0,0,0,0,0,0,1,1,12.993500000000001,0.9995,-0.0005,12.993500000000001,0.267125,0.9995,34.3,702.2
6,0,0,0,0,0,0,1,1,12.995999999999999,0.9997,-0.00030000000000000003,12.995999999999999,0.26718,0.9997,63.9,857.8
5,0,0,0,0,0,0,0,1,13.0015,1.0001,0.0001,13.0015,0.267285,1.0001,19.5,1480.2
4,0,0,0,0,0,0,0,0,13.004000000000001,1.0003,0.00030000000000000003,13.004000000000001,0.26734,1.0003,26.9,391.0
3,0,0,0,0,0,0,0,0,13.006499999999999,1.0005,0.0005,13.006499999999999,0.267395,1.0005,41.7,546.6
2,0,0,0,0,0,0,0,0,13.009,1.0007,0.0007,13.009,0.26744999999999997,1.0007,49.099999999999994,1013.4000000000001
1,0,0,0,0,0,0,0,0,13.0115,1.0009,0.0009,13.0115,0.267505,1.0009,56.5,1324.6
