,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,7,4,4,4,6,6,8.8,0.7075,0.0077715,3.376,0.029529999999999997,1.693,12.0385,234.82850000000002
9,3,3,4,3,3,3,3,3,12.4,0.47650000000000003,0.0392,32.2,0.3425,11.5,101.35,1165.75
8,2,3,2,3,3,2,2,2,1.594,0.746,0.05485,46.6,0.382,4.5,56.75,3487.25
7,2,2,1,2,2,2,2,1,2.8,0.5535,0.023549999999999998,8.2,0.06885,7.3,79.05000000000001,701.45
6,2,2,1,2,2,2,1,1,4.0,0.7845,0.07055,17.8,0.22549999999999998,14.3,34.45,1630.0500000000002
5,2,1,1,2,1,1,1,1,11.2,0.515,0.133,37.0,0.1082,3.0999999999999996,123.65,2094.35
4,1,1,1,1,1,1,1,1,7.6,0.669,0.149,41.8,0.14750000000000002,5.9,145.95,2558.65
3,1,1,0,0,1,1,1,1,10.0,0.823,0.08625,13.0,0.26449999999999996,10.100000000000001,212.85,3022.95
2,0,0,0,0,0,1,0,1,5.199999999999999,0.592,0.10205,22.6,0.1865,12.899999999999999,168.25,4415.85
1,0,0,0,0,0,0,0,0,6.4,0.6305000000000001,0.1175,27.4,0.3035,8.7,190.55,3951.55
