name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
BURSCHE UND MÄDCHEN,0.0,6,0.5714285714285714,0.5714285714285714,6,0.02629630424086192,1.75,1.75,1,1,4,1,23,17.0,18.0,19.0,19.0,19.0,19.0,20.0,21.0,19.0,0.1494035761667992,20.0,4.0,19.0,21.0,20.0,20.0
REGERL,0.0,4,0.5263157894736842,0.5263157894736842,4,0.012620538409051625,1.9000000000000001,1.9000000000000001,1,5,19,5,86,21.0,21.0,19.0,21.0,21.0,19.0,17.0,20.0,19.875,0.18221724671391565,21.0,7.0,21.0,19.0,20.0,20.0
RESL,0.04724398408608935,15,0.8,0.8,25,0.1299690225495313,1.25,1.25,6,27,285,26,1421,5.0,5.0,4.0,11.0,11.0,11.0,12.0,13.0,9.0,0.45806269065645216,9.0,19.0,6.0,12.0,9.0,9.0
KRAMERLENZ,0.0008771929824561403,6,0.5405405405405406,0.5405405405405406,9,0.03046117354402975,1.8499999999999999,1.8499999999999999,2,2,22,2,107,17.0,20.0,18.0,17.0,18.0,17.0,19.0,19.0,18.125,0.1407489533074504,18.0,2.0,18.0,18.0,18.0,18.0
TONI,0.013370343107185212,11,0.6896551724137931,0.6896551724137931,17,0.08383501495590887,1.45,1.45,4,9,90,8,451,11.0,11.0,11.0,15.0,14.0,13.0,16.0,16.0,13.375,0.2749797070434731,15.0,15.0,12.0,15.0,13.5,15.0
LONI,0.04001879699248121,16,0.8333333333333334,0.8333333333333334,72,0.42137899999638734,1.2,1.2,24,206,4295,142,21543,3.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,2.375,0.21062725200152588,2.0,9.0,3.0,1.0,2.0,1.0
BAUMILLER,0.003692754613807245,9,0.6451612903225806,0.6451612903225806,30,0.21618098297265745,1.55,1.55,11,95,1542,74,7977,15.0,15.0,15.0,9.0,8.0,7.0,5.0,6.0,10.0,0.5386822546070842,11.0,21.0,12.0,7.0,9.5,10.0
LOISL,0.10550667169088221,18,0.9090909090909091,0.9090909090909091,60,0.30667315270650325,1.1,1.1,16,95,1405,80,7292,1.0,1.0,1.0,4.0,5.0,4.0,5.0,7.0,3.5,0.2834733547569204,3.0,16.0,2.0,6.0,4.0,4.0
PAULI,0.00544486215538847,11,0.6896551724137931,0.6896551724137931,49,0.336980730646328,1.45,1.45,15,94,2324,52,11623,11.0,11.0,14.0,5.0,4.0,5.0,7.0,3.0,7.5,0.5,6.0,20.0,10.0,4.0,7.0,6.0
DER HOCHZEITLADER,0.029064327485380115,14,0.7692307692307693,0.7692307692307693,28,0.15609002047855605,1.2999999999999998,1.2999999999999998,7,27,872,50,4762,7.0,7.0,8.0,10.0,10.0,10.0,12.0,9.0,9.125,0.2158610250667247,10.0,10.0,8.0,11.0,9.5,10.0
