,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,5,2,2,2,2,2,5.0,0.86,0.0065835,22.15,0.3235,10.45,189.4,1957.3
9,2,2,2,2,2,1,1,1,5.8,0.98,0.1265,25.25,0.4145,2.6435,16.503999999999998,242.58700000000002
8,1,1,0,2,2,1,1,1,2.198,0.62,0.02,31.45,0.45999999999999996,7.85,74.19999999999999,586.9000000000001
7,0,0,0,1,1,1,1,1,2.5999999999999996,0.66,0.033350000000000005,3.5345,0.0497,9.15,93.4,1272.1
6,0,0,0,0,0,1,1,1,3.0,0.7,0.04665,6.6499999999999995,0.09534999999999999,13.05,151.0,2642.5
5,0,0,0,0,0,1,1,1,3.4000000000000004,0.74,0.06,9.75,0.14100000000000001,14.35,170.2,3327.7
4,0,0,0,0,0,0,0,0,3.8,0.78,0.07335,12.850000000000001,0.1865,3.9499999999999997,35.8,929.5
3,0,0,0,0,0,0,0,0,4.2,0.8200000000000001,0.08665,15.95,0.23199999999999998,5.25,55.0,1614.7
2,0,0,0,0,0,0,0,0,4.6,0.9,0.10014999999999999,19.05,0.278,6.550000000000001,112.6,2299.8999999999996
1,0,0,0,0,0,0,0,0,5.4,0.94,0.11349999999999999,28.35,0.369,11.75,131.8,2985.1000000000004
