,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,9,27,15,15,16,19,24,21.950000000000003,0.5455,0.0060885,17.3455,0.0165335,2.4354999999999998,12.919500000000001,258.4395
9,8,9,5,4,5,6,8,6,10.45,0.7195,0.01845,101.05,0.26749999999999996,11.149999999999999,39.150000000000006,783.1500000000001
8,5,5,2,4,4,4,4,6,15.05,0.7885,0.03075,184.64999999999998,0.04805,25.65,91.35,1305.25
7,5,3,2,4,4,3,3,1,26.549999999999997,0.615,0.043050000000000005,205.55,0.299,8.25,65.25,2871.55
6,4,3,1,3,3,3,2,1,28.85,0.8235,0.10475000000000001,80.15,0.11055000000000001,22.75,117.45,4959.95
5,3,2,1,2,3,2,1,0,8.1385,0.5105,0.11699999999999999,38.349999999999994,0.1735,5.35,169.64999999999998,1827.35
4,2,2,0,2,2,2,1,0,19.65,0.5805,0.055349999999999996,59.25,0.20500000000000002,28.55,247.95,2349.45
3,1,2,0,2,1,1,0,0,17.35,0.6495,0.06765,163.75,0.0794,16.95,143.55,3393.6499999999996
2,1,2,0,1,1,1,0,0,24.25,0.754,0.08,121.95,0.2365,19.85,195.75,3915.75
1,0,1,0,1,0,0,0,0,12.75,0.6845,0.09235,142.85000000000002,0.14200000000000002,14.05,221.85000000000002,4437.85
