name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
BENNO VON KLEWITZ,0.018180179850660404,15,0.7419354838709677,0.7419354838709677,50,0.3191780091647904,1.3478260869565217,1.3478260869565217,8,45,483,34,2894,8.0,8.0,9.0,5.0,5.0,7.0,11.0,10.0,7.875,0.2708905617192512,8.0,7.0,7.0,10.0,8.5,7.0
HORNIST,0.0,9,0.6216216216216216,0.6216216216216216,9,0.055599826871986786,1.608695652173913,1.608695652173913,1,2,0,0,0,13.0,13.0,14.0,15.0,15.0,17.0,21.0,24.0,16.5,0.5,16.0,22.0,14.0,23.0,18.5,17.0
HEINRICH,0.03722002635046113,12,0.6764705882352942,0.6764705882352942,26,0.1427811757420034,1.4782608695652173,1.4782608695652173,9,70,403,40,2296,11.0,11.0,6.0,12.0,12.0,6.0,8.0,11.0,9.625,0.3199993024545969,9.0,11.0,11.0,7.0,9.0,9.0
EINE ORDONNANZ,0.011323268645923108,14,0.71875,0.71875,29,0.17030865237819062,1.391304347826087,1.391304347826087,4,21,46,10,265,9.0,9.0,10.0,10.0,10.0,12.0,13.0,18.0,11.375,0.3775951866748304,11.0,17.0,10.0,14.0,12.0,13.0
FRITZ VON DER LEYEN,0.0,6,0.5476190476190477,0.5476190476190477,7,0.05145770806269782,1.826086956521739,1.826086956521739,2,16,258,11,1423,18.0,19.0,14.0,19.0,17.0,15.0,14.0,12.0,16.0,0.32732683535398854,15.0,15.0,19.0,13.0,16.0,15.0
PETER VON RAMBERG,0.03139305393309969,17,0.7931034482758621,0.7931034482758621,67,0.3966195001502657,1.2608695652173914,1.2608695652173914,12,203,2600,148,14907,3.0,3.0,7.0,2.0,1.0,2.0,2.0,3.0,2.875,0.22596519169363863,3.0,2.0,2.0,2.0,2.0,1.0
KOMMANDOSTIMME,0.0,8,0.6052631578947368,0.6052631578947368,8,0.04655691443008694,1.6521739130434783,1.6521739130434783,1,1,2,1,14,16.0,15.0,14.0,17.0,18.0,17.0,24.0,21.0,17.75,0.4105201404490232,20.0,20.0,17.0,23.0,20.0,22.0
DER RANGÄLTESTE HAUPTMANN,0.0,5,0.5348837209302325,0.5348837209302325,5,0.018414611045723374,1.8695652173913044,1.8695652173913044,1,6,190,2,1180,19.0,20.0,14.0,20.0,20.0,17.0,17.0,14.0,17.625,0.3199993024545969,19.0,11.0,20.0,17.0,18.5,17.0
HANS RUDORFF,0.06508055890206918,17,0.7931034482758621,0.7931034482758621,64,0.3224964931101204,1.2608695652173914,1.2608695652173914,21,442,8935,281,49344,3.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,2.75,0.19764235376052372,2.0,1.0,4.0,1.0,2.5,2.0
TIEDEMANN,0.0,9,0.5897435897435898,0.5897435897435898,9,0.055008987392106086,1.6956521739130435,1.6956521739130435,1,3,16,2,87,13.0,17.0,14.0,15.0,16.0,17.0,20.0,20.0,16.5,0.32043497223082784,16.0,14.0,15.0,20.0,17.5,16.0
MEITZEN,0.0076561628049042225,13,0.696969696969697,0.696969696969697,27,0.16076991292451084,1.434782608695652,1.434782608695652,3,10,78,9,509,10.0,10.0,11.0,11.0,11.0,14.0,16.0,17.0,12.5,0.3471825374147068,14.0,16.0,12.0,16.0,14.0,14.0
