name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
ZWEITER RÖMER,0.0,7,0.13725490196078433,1.0,7,8.909031037294244e-15,7.285714285714285,1.0,1,3,83,1,449,35.0,45.0,8.0,35.0,45.0,8.0,33.0,34.0,30.375,1.824850165082054,48.0,31.0,41.0,36.0,38.5,46.0
DRITTE CHRISTJANA,0.0,13,0.3898376554923044,0.46236559139784944,13,0.019412203399989017,2.5651703623580313,2.162790697674419,1,12,270,6,1642,8.0,25.0,8.0,8.0,32.0,8.0,11.0,11.0,13.875,1.1638864620007277,8.0,12.0,15.0,10.0,12.5,7.0
ZWEITER BOTE,0.0,13,0.3898376554923044,0.46236559139784944,13,0.019412203399989017,2.5651703623580313,2.162790697674419,1,6,188,2,1036,8.0,25.0,8.0,8.0,32.0,8.0,20.0,16.0,15.625,1.1648449850884512,13.0,13.0,15.0,17.0,16.0,12.0
ERSTER BEGLEITER,0.0,11,0.41198752228163993,0.48863636363636365,11,0.1497157554002487,2.427257977285019,2.046511627906977,1,4,33,4,228,21.0,15.0,8.0,21.0,7.0,8.0,28.0,43.0,18.875,1.5431841791290777,26.0,26.0,8.0,38.0,23.0,25.0
ERSTER JUDE,0.0,7,0.13725490196078433,1.0,7,8.909031037294244e-15,7.285714285714285,1.0,1,8,69,8,394,35.0,45.0,8.0,35.0,45.0,8.0,17.0,35.0,28.5,1.9156311902719838,43.0,36.0,41.0,26.0,33.5,38.0
PHAON,0.0,4,0.3816305469556244,0.45263157894736844,4,0.06993145688580969,2.6203353163872363,2.2093023255813953,1,2,45,0,265,49.0,41.0,8.0,49.0,28.0,8.0,40.0,40.0,32.875,2.0857054947221783,52.0,44.0,49.0,43.0,46.0,52.0
EUELPIUS,0.0,13,0.3898376554923044,0.46236559139784944,13,0.019412203399989017,2.5651703623580313,2.162790697674419,1,4,225,0,1176,8.0,25.0,8.0,8.0,32.0,8.0,28.0,15.0,16.5,1.2817398889233114,16.0,17.0,15.0,20.0,17.5,14.0
ZWEITER LEICHENTRÄGER,0.0,13,0.3898376554923044,0.46236559139784944,13,0.019412203399989017,2.5651703623580313,2.162790697674419,1,6,104,2,584,8.0,25.0,8.0,8.0,32.0,8.0,20.0,29.0,17.25,1.307174570263229,19.0,19.0,15.0,23.0,19.0,16.0
DORYPHOROS,0.0,7,0.13725490196078433,1.0,7,8.909031037294244e-15,7.285714285714285,1.0,1,4,981,2,5826,35.0,45.0,8.0,35.0,45.0,8.0,28.0,4.0,26.0,2.1234237851706785,40.0,46.0,41.0,16.0,28.5,29.0
KOSROËS,0.0,11,0.41198752228163993,0.48863636363636365,11,0.1497157554002487,2.427257977285019,2.046511627906977,1,4,123,1,782,21.0,15.0,8.0,21.0,7.0,8.0,28.0,22.0,16.25,0.9904679629923856,15.0,7.0,8.0,24.0,16.0,12.0
