name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
NANNI,0.0,3,0.4594594594594595,0.4594594594594595,8,0.037163733373919004,2.176470588235294,2.176470588235294,3,8,132,5,721,16.0,18.0,14.0,13.0,17.0,13.0,17.0,17.0,15.625,0.24944134008391058,17.0,9.0,17.0,17.0,17.0,17.0
DER BERÜHMTE MANN,0.05354755538579068,10,0.7083333333333334,0.7083333333333334,11,0.1302953700095786,1.4117647058823528,1.4117647058823528,4,35,705,20,4261,3.0,3.0,6.0,9.0,9.0,12.0,10.0,11.0,7.875,0.4352621336620037,9.0,18.0,5.0,12.0,8.5,9.0
STANI,0.09473198370257194,10,0.68,0.68,23,0.38269562896248255,1.4705882352941175,1.4705882352941175,12,184,4054,104,22269,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.11572751247156893,3.0,3.0,3.0,2.0,2.5,2.0
NEUHOFF,0.012600267379679146,8,0.6538461538461539,0.6538461538461539,11,0.12936493807823315,1.5294117647058822,1.5294117647058822,5,99,3021,49,17120,7.0,7.0,10.0,9.0,10.0,8.0,5.0,4.0,7.5,0.27548658250966984,7.0,10.0,9.0,6.0,7.5,7.0
SEKRETÄR,0.0,3,0.5,0.5,5,0.11359484709312771,2.0,2.0,3,19,367,10,2294,16.0,15.0,14.0,15.0,11.0,13.0,14.0,14.0,14.0,0.1889822365046136,15.0,5.0,15.0,14.0,14.5,15.0
DIENER,0.0,4,0.5,0.5,4,0.03695150900281968,2.0,2.0,1,6,50,3,310,14.0,15.0,14.0,17.0,18.0,17.0,18.0,18.0,16.375,0.2209708691207961,18.0,8.0,17.0,18.0,17.5,18.0
HELENE,0.020198306595365416,8,0.6538461538461539,0.6538461538461539,12,0.15495408138655845,1.5294117647058822,1.5294117647058822,6,136,2163,86,11365,7.0,7.0,8.0,8.0,7.0,7.0,3.0,6.0,6.625,0.1997487260821169,6.0,6.0,8.0,5.0,6.5,5.0
HUBERTA,0.007286096256684491,4,0.53125,0.53125,11,0.06619836328472561,1.8823529411764706,1.8823529411764706,5,16,162,15,846,14.0,14.0,11.0,9.0,14.0,8.0,15.0,16.0,12.625,0.36558111763523643,13.0,15.0,13.0,13.0,13.0,12.0
VINZENZ,0.001838235294117647,5,0.5666666666666667,0.5666666666666667,9,0.16810777155017498,1.7647058823529411,1.7647058823529411,5,24,730,11,4089,11.0,11.0,13.0,12.0,6.0,8.0,12.0,10.0,10.375,0.2907617765702461,11.0,12.0,11.0,10.0,10.5,11.0
ALTENWYL,0.0,5,0.5666666666666667,0.5666666666666667,5,0.0645041030872715,1.7647058823529411,1.7647058823529411,1,10,409,3,2453,11.0,11.0,14.0,15.0,15.0,17.0,16.0,13.0,14.0,0.27548658250966984,15.0,10.0,14.0,16.0,15.0,16.0
HECHINGEN,0.03376941685765215,8,0.6538461538461539,0.6538461538461539,16,0.24651975722937322,1.5294117647058822,1.5294117647058822,7,66,1604,30,9075,7.0,7.0,7.0,5.0,5.0,6.0,7.0,7.0,6.375,0.11451567266411304,5.0,2.0,6.0,7.0,6.5,5.0
ANTOINETTE,0.09379297173414819,10,0.7083333333333334,0.7083333333333334,19,0.14014352412778025,1.4117647058823528,1.4117647058823528,11,97,2295,57,11886,3.0,3.0,4.0,4.0,8.0,4.0,6.0,5.0,4.625,0.21062725200152588,4.0,7.0,4.0,4.0,4.0,4.0
EDINE,0.06101031321619558,9,0.68,0.68,14,0.10275131752233939,1.4705882352941175,1.4705882352941175,5,32,908,15,4915,6.0,5.0,5.0,7.0,12.0,8.0,11.0,8.0,7.75,0.3256175451573298,8.0,14.0,7.0,9.0,8.0,8.0
HANS KARL,0.17809555640437993,13,0.8095238095238095,0.8095238095238095,49,0.5930444450412234,1.2352941176470589,1.2352941176470589,29,437,7406,297,40822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CRESCENCE,0.16463585434173666,13,0.8095238095238095,0.8095238095238095,29,0.45099451153510717,1.2352941176470589,1.2352941176470589,13,126,3179,70,16950,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.125,0.12387890112063936,2.0,4.0,2.0,3.0,2.5,2.0
LUKAS,0.006620830150241914,5,0.5666666666666667,0.5666666666666667,15,0.29011682978838566,1.7647058823529411,1.7647058823529411,9,37,437,19,2531,11.0,11.0,12.0,6.0,4.0,5.0,8.0,12.0,8.625,0.4115383813032683,10.0,16.0,10.0,8.0,9.0,10.0
AGATHE,0.0,2,0.5,0.5,4,0.09744019034114433,2.0,2.0,3,36,836,16,4538,18.0,15.0,14.0,17.0,13.0,13.0,9.0,9.0,13.5,0.411877235523957,14.0,17.0,16.0,11.0,13.5,14.0
KAMMERDIENER,0.014519671504965623,6,0.5862068965517241,0.5862068965517241,7,0.06031074174088818,1.7058823529411766,1.7058823529411766,3,20,172,18,1048,10.0,10.0,9.0,14.0,16.0,13.0,13.0,15.0,12.5,0.32043497223082784,12.0,13.0,12.0,14.0,13.0,12.0
