,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,4,9,5,5,7,6,7,14.35,0.7909999999999999,0.0053955,31.45,0.36,1.198,8.138,190.754
9,4,4,4,3,3,4,3,3,10.45,0.9305,0.02715,6.6499999999999995,0.0785,4.0,119.8,561.8
8,3,2,1,3,3,2,2,2,6.550000000000001,0.652,0.016300000000000002,9.75,0.11355000000000001,2.0,33.0,1300.1999999999998
7,2,2,1,3,2,2,1,2,11.75,0.8374999999999999,0.048850000000000005,19.05,0.2195,2.8,20.6,2038.6
6,1,1,1,1,1,1,1,1,2.6435,0.5585,0.10335,3.5345,0.04315,4.8,45.400000000000006,1669.4
5,1,1,0,1,1,0,1,1,13.05,0.6054999999999999,0.038,25.25,0.2545,1.6,57.8,3515.4
4,0,1,0,0,1,0,1,0,3.9499999999999997,0.884,0.0597,12.850000000000001,0.2895,2.4000000000000004,82.6,931.0
3,0,1,0,0,0,0,1,0,5.25,0.977,0.07055,15.95,0.14900000000000002,3.2,95.0,2407.8
2,0,0,0,0,0,0,0,0,7.85,0.698,0.08145,22.15,0.1845,3.5999999999999996,70.2,2777.0
1,0,0,0,0,0,0,0,0,9.15,0.7444999999999999,0.0923,28.35,0.3245,4.4,107.4,3146.2
