,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,7,8,5,5,5,6,6,5.396,0.638,0.007524,9.0095,0.0478,2.3365,15.8105,340.71049999999997
9,3,3,3,2,2,2,2,3,6.199999999999999,0.829,0.0532,17.15,0.0954,7.75,71.75,991.8499999999999
8,3,1,1,2,2,2,2,1,10.2,0.714,0.0228,65.75,0.33299999999999996,23.950000000000003,99.65,1639.75
7,1,1,1,1,2,2,2,1,7.8,0.752,0.11399999999999999,25.25,0.3805,26.65,127.55,2287.65
6,1,1,1,1,1,1,1,1,8.6,0.9430000000000001,0.14450000000000002,41.45,0.14300000000000002,10.45,183.35000000000002,2935.55
5,1,1,0,1,1,1,1,1,11.8,0.981,0.038,49.55,0.4275,13.15,267.05,3583.45
4,1,0,0,1,1,1,0,1,12.6,0.6759999999999999,0.0684,57.650000000000006,0.475,15.85,43.849999999999994,6175.05
3,0,0,0,1,0,0,0,0,7.0,0.7905,0.08360000000000001,81.95,0.1905,5.050000000000001,155.45,4231.35
2,0,0,0,0,0,0,0,0,9.4,0.867,0.0986,33.35,0.238,18.549999999999997,211.25,4879.25
1,0,0,0,0,0,0,0,0,11.0,0.905,0.1295,73.85,0.2855,21.25,239.14999999999998,5527.15
