name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DRITTER KRIEGSMANN,0.0,15,0.7777777777777778,0.7777777777777778,22,0.2228881765943745,1.2857142857142856,1.2857142857142856,2,18,132,27,684,10.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,10.125,0.10431537004953502,10.0,3.0,10.0,11.0,10.5,10.0
GISELA,0.05444444444444445,19,0.9130434782608695,0.9130434782608695,30,0.2743290939805316,1.0952380952380953,1.0952380952380953,4,37,2079,294,11330,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.875,0.08010874305770696,2.0,2.0,2.0,3.0,2.5,2.0
WERNER,0.04126984126984127,17,0.84,0.84,32,0.30587717751121,1.1904761904761905,1.1904761904761905,5,36,2884,402,15760,6.0,6.0,5.0,2.0,2.0,2.0,4.0,1.0,3.5,0.25,4.0,9.0,4.0,2.0,3.0,3.0
HERMANN,0.0,4,0.5526315789473685,0.5526315789473685,4,0.04357673589684102,1.8095238095238093,1.8095238095238093,1,2,12,2,63,20.0,20.0,10.0,20.0,20.0,16.0,17.0,17.0,17.5,0.4330127018922193,21.0,17.0,20.0,17.0,18.5,20.0
ADALBERT,0.010476190476190477,16,0.8076923076923077,0.8076923076923077,30,0.29759040393453795,1.2380952380952381,1.2380952380952381,4,40,1643,228,8769,8.0,8.0,9.0,3.0,3.0,3.0,2.0,5.0,5.125,0.34998405575927927,5.0,12.0,7.0,4.0,5.5,5.0
EIN KRIEGSMANN,0.0,15,0.7777777777777778,0.7777777777777778,22,0.2228881765943745,1.2857142857142856,1.2857142857142856,2,12,74,16,415,10.0,10.0,10.0,10.0,10.0,10.0,11.0,15.0,10.75,0.21906864547116603,12.0,7.0,10.0,12.0,11.0,11.0
HEINRICH,0.014285714285714287,16,0.8076923076923077,0.8076923076923077,19,0.18665887157804695,1.2380952380952381,1.2380952380952381,2,5,98,15,559,8.0,8.0,8.0,14.0,14.0,10.0,14.0,14.0,11.25,0.37648515432692886,13.0,14.0,12.0,13.0,12.5,13.0
DIE FÜRSTEN,0.0,6,0.5833333333333334,0.5833333333333334,6,0.058449991819044735,1.7142857142857142,1.7142857142857142,1,1,6,1,39,17.0,17.0,10.0,17.0,17.0,16.0,19.0,21.0,16.75,0.39387044643058533,20.0,16.0,17.0,22.0,19.5,22.0
KRIEGSKNECHT,0.0,4,0.5526315789473685,0.5526315789473685,4,0.036786337130920034,1.8095238095238093,1.8095238095238093,1,3,7,4,36,20.0,20.0,10.0,20.0,21.0,16.0,16.0,18.0,17.625,0.45285552331841994,22.0,18.0,21.0,17.0,19.0,21.0
ERNST,0.10825396825396828,20,0.9545454545454546,0.9545454545454546,39,0.3495883092793766,1.0476190476190477,1.0476190476190477,6,59,2217,319,11958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
KUNRAD,0.05444444444444445,19,0.9130434782608695,0.9130434782608695,30,0.2743290939805316,1.0952380952380953,1.0952380952380953,4,28,1814,268,10386,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.25,0.12938729237669142,3.0,5.0,2.0,5.0,3.5,4.0
WARIN,0.0,15,0.7777777777777778,0.7777777777777778,25,0.25832234527691006,1.2857142857142856,1.2857142857142856,3,6,461,65,2530,10.0,10.0,10.0,7.0,7.0,7.0,13.0,9.0,9.125,0.2625212576426635,9.0,10.0,9.0,9.0,9.0,9.0
RITTER,0.0,15,0.7777777777777778,0.7777777777777778,15,0.15029002123235974,1.2857142857142856,1.2857142857142856,1,1,7,1,37,10.0,10.0,10.0,16.0,16.0,16.0,19.0,18.0,14.375,0.472160214182795,16.0,19.0,16.0,19.0,17.5,17.0
ODO,0.0,4,0.5526315789473685,0.5526315789473685,4,0.036786337130920034,1.8095238095238093,1.8095238095238093,1,10,164,29,897,20.0,20.0,10.0,20.0,21.0,16.0,12.0,11.0,16.25,0.5776723614150647,18.0,21.0,21.0,14.0,17.5,17.0
KRIEGSLEUTE,0.0,15,0.7777777777777778,0.7777777777777778,22,0.22288817659437443,1.2857142857142856,1.2857142857142856,2,0,0,0,0,10.0,10.0,10.0,10.0,12.0,10.0,22.0,22.0,13.25,0.6805656785771251,15.0,22.0,12.0,21.0,16.5,15.0
DIE BISCHÖFE,0.0,6,0.5833333333333334,0.5833333333333334,6,0.058449991819044735,1.7142857142857142,1.7142857142857142,1,1,7,1,41,17.0,17.0,10.0,17.0,17.0,16.0,19.0,18.0,16.375,0.34028283928856257,19.0,11.0,17.0,19.0,18.0,19.0
MANGOLD,0.0346031746031746,18,0.875,0.875,29,0.2693887504121247,1.1428571428571428,1.1428571428571428,4,26,831,125,4606,4.0,4.0,6.0,6.0,6.0,3.0,6.0,7.0,5.25,0.1735912687073534,6.0,6.0,5.0,6.0,5.5,5.0
PILGER,0.0,5,0.5675675675675675,0.5675675675675675,5,0.05379229696359121,1.761904761904762,1.761904761904762,1,4,173,24,921,19.0,19.0,10.0,19.0,19.0,16.0,15.0,10.0,15.875,0.492975205838416,17.0,20.0,19.0,15.0,17.0,16.0
WARMANN,0.020952380952380962,17,0.84,0.84,24,0.22910981577415737,1.1904761904761905,1.1904761904761905,3,22,1066,163,6062,6.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,0.11572751247156893,8.0,4.0,8.0,7.0,7.5,8.0
HUGO,0.06126984126984129,18,0.875,0.875,24,0.22359990505252322,1.1428571428571428,1.1428571428571428,3,16,769,116,4356,4.0,4.0,2.0,8.0,9.0,7.0,10.0,8.0,6.5,0.3535533905932738,7.0,13.0,6.0,8.0,7.0,7.0
WACHE,0.0,15,0.7777777777777778,0.7777777777777778,18,0.18135120274131053,1.2857142857142856,1.2857142857142856,2,2,27,5,159,10.0,10.0,10.0,15.0,15.0,10.0,17.0,16.0,12.875,0.3920954466526158,14.0,15.0,15.0,16.0,15.5,14.0
ANDRER KRIEGSMANN,0.0,15,0.7777777777777778,0.7777777777777778,22,0.22288817659437443,1.2857142857142856,1.2857142857142856,2,25,101,35,547,10.0,10.0,10.0,10.0,12.0,10.0,7.0,13.0,10.25,0.21906864547116603,11.0,7.0,12.0,10.0,11.0,11.0
