,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,5,3,3,3,3,3,5.75,0.719,0.00088605,8.8,0.34199999999999997,1.099,3.6334999999999997,118.95949999999999
9,2,2,4,3,3,3,2,3,1.2475,0.156,0.017,12.4,0.4335,1.9,30.049999999999997,556.25
8,2,2,0,2,2,3,2,1,4.75,0.6565,0.00268,1.594,0.022572000000000002,2.9,33.35,338.15
7,1,1,0,1,1,0,1,1,3.75,0.531,0.004465,4.0,0.16,1.2999999999999998,13.55,992.45
6,0,0,0,0,0,0,1,1,1.75,0.219,0.00625,2.8,0.06845000000000001,1.5,26.75,2082.95
5,0,0,0,0,0,0,0,0,2.25,0.281,0.008035,5.199999999999999,0.11415,1.7000000000000002,6.949999999999999,774.3499999999999
4,0,0,0,0,0,0,0,0,2.75,0.3435,0.009815,6.4,0.20550000000000002,2.1,10.25,1210.55
3,0,0,0,0,0,0,0,0,3.25,0.4065,0.0116,7.6,0.251,2.3,16.85,1428.65
2,0,0,0,0,0,0,0,0,4.25,0.469,0.0134,10.0,0.2965,2.5,20.15,1646.75
1,0,0,0,0,0,0,0,0,5.25,0.5935,0.0152,11.2,0.388,2.7,23.450000000000003,1864.85
