name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
JETTER,0.09480519480519482,13,0.6734006734006733,0.7407407407407407,19,0.4306541922498773,1.485,1.35,4,91,2140,62,12868,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.125,0.10431537004953502,2.0,1.0,2.0,3.0,2.5,2.0
ORANIEN,0.0,2,0.44345898004434586,0.4878048780487805,2,0.022789098879361896,2.2550000000000003,2.0500000000000003,1,37,723,27,4423,20.0,17.0,8.0,20.0,20.0,13.0,9.0,12.0,14.875,0.6283392935804213,20.0,16.0,20.0,12.0,16.0,19.0
SEKRETÄR,0.0,2,0.44345898004434586,0.4878048780487805,2,0.022789098879361896,2.2550000000000003,2.0500000000000003,1,28,621,15,4022,20.0,17.0,8.0,20.0,20.0,13.0,14.0,15.0,15.875,0.5321683239352001,23.0,13.0,20.0,16.0,18.0,23.0
RUYSUM,0.0,3,0.4132231404958677,0.45454545454545453,3,0.07562065367111963,2.4200000000000004,2.2,1,22,426,16,2542,17.0,20.0,8.0,18.0,13.0,13.0,17.0,17.0,15.375,0.4768642926152351,21.0,9.0,18.0,17.0,17.5,22.0
BRACKENBURG,0.007215007215007214,5,0.44345898004434586,0.4878048780487805,7,0.14656169412398726,2.2550000000000003,2.0500000000000003,3,31,1357,19,8364,12.0,17.0,6.0,12.0,12.0,5.0,13.0,6.0,10.375,0.5300669600558566,8.0,12.0,12.0,8.0,10.0,7.0
EGMONT,0.4379509379509379,17,0.7905138339920948,0.8695652173913043,19,0.2595617022738157,1.2650000000000001,1.1500000000000001,6,159,6838,84,44695,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.5,0.1767766952966369,1.0,2.0,2.0,1.0,1.5,1.0
KLÄRCHEN,0.013275613275613279,6,0.5347593582887701,0.5882352941176471,9,0.1673124139152741,1.8699999999999999,1.7,4,74,3344,75,20397,11.0,11.0,5.0,6.0,11.0,2.0,3.0,2.0,6.375,0.5085760056977016,6.0,11.0,11.0,2.0,6.5,6.0
BUYCK,0.0,3,0.4132231404958677,0.45454545454545453,3,0.07562065367111963,2.4200000000000004,2.2,1,32,1098,22,6920,17.0,20.0,8.0,18.0,13.0,13.0,12.0,9.0,13.75,0.5334774730817734,17.0,14.0,18.0,12.0,15.0,18.0
VANSEN,0.0,9,0.5865102639296187,0.6451612903225806,12,0.31117639445230966,1.7050000000000003,1.55,2,40,1292,19,8505,5.0,5.0,8.0,5.0,4.0,7.0,7.0,7.0,6.0,0.1767766952966369,5.0,2.0,5.0,6.0,5.5,4.0
BÜRGER,0.0,9,0.5865102639296187,0.6451612903225806,9,0.21751200758923195,1.7050000000000003,1.55,1,0,0,0,0,5.0,5.0,8.0,6.0,6.0,13.0,23.0,23.0,11.125,0.9715541213510885,12.0,22.0,6.0,23.0,14.5,16.0
