,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,7,3,4,3,2,4,7.25,0.775,0.0047124,33.9,0.3195,14.75,16.6025,2022.45
9,4,4,4,2,2,2,2,2,8.65,0.89,0.09045,4.8709999999999996,0.03775,2.2375,134.75,295.47650000000004
8,2,2,0,2,1,2,2,2,2.3465000000000003,0.5455,0.01426,39.7,0.1315,12.25,164.25,1447.75
7,1,1,0,1,1,1,1,1,7.95,0.852,0.0238,10.7,0.2255,4.75,75.75,2597.15
6,0,0,0,1,1,1,1,1,3.05,0.584,0.033350000000000005,28.1,0.36650000000000005,17.25,105.25,3746.55
5,0,0,0,1,1,1,1,1,3.75,0.622,0.04285,45.5,0.4135,19.75,193.75,5470.65
4,0,0,0,1,1,1,1,0,4.449999999999999,0.66,0.05235,57.1,0.45999999999999996,24.75,223.25,873.0500000000001
3,0,0,0,0,0,0,1,0,5.15,0.6985,0.0619,16.5,0.0847,7.25,282.25,3171.85
2,0,0,0,0,0,0,0,0,5.85,0.737,0.07145,22.299999999999997,0.1785,9.75,46.25,4321.25
1,0,0,0,0,0,0,0,0,6.550000000000001,0.8135,0.08095,51.3,0.27249999999999996,22.25,252.75,4895.950000000001
