,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,7,4,3,5,7,6,12.649999999999999,0.9415,0.00157905,34.45,0.10775,1.198,9.3855,243.73950000000002
9,4,4,4,3,3,4,2,2,13.55,0.9804999999999999,0.03035,9.649999999999999,0.2905,4.0,22.35,708.1500000000001
8,2,2,3,3,3,2,2,2,10.850000000000001,0.8235,0.01119,28.25,0.321,2.0,48.150000000000006,1170.25
7,2,2,1,2,2,2,2,1,11.75,0.863,0.0208,6.5344999999999995,0.0771,2.8,125.55,1632.35
6,1,1,0,2,2,2,1,1,5.4455,0.628,0.00479,22.05,0.22949999999999998,4.8,86.85,2094.45
5,1,1,0,1,2,0,1,1,7.25,0.6675,0.007984999999999999,31.35,0.35150000000000003,1.6,99.75,2556.55
4,1,1,0,0,0,0,0,1,9.95,0.7845,0.0144,12.75,0.138,2.4000000000000004,35.25,3480.75
3,0,0,0,0,0,0,0,1,6.35,0.7065,0.017599999999999998,15.85,0.16849999999999998,3.2,61.05,4404.95
2,0,0,0,0,0,0,0,0,8.15,0.7455,0.024,18.95,0.199,3.5999999999999996,73.95,3018.6499999999996
1,0,0,0,0,0,0,0,0,9.05,0.9025000000000001,0.027200000000000002,25.15,0.26,4.4,112.65,3942.85
