,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,8,19,13,12,16,15,15,5.5,0.482,0.020592,7.861000000000001,0.028155,3.376,16.83,396.297
9,6,7,1,5,5,2,3,5,6.9,0.4395,0.10405,15.700000000000001,0.14100000000000001,8.2,51.0,1200.9
8,2,2,1,1,2,2,2,2,2.693,0.5675,0.14550000000000002,23.5,0.42100000000000004,17.8,119.0,2001.5
7,2,2,1,1,1,1,1,1,15.3,0.7375,0.22849999999999998,39.1,0.08475,13.0,85.0,7605.7
6,1,1,1,1,1,1,1,0,4.1,0.35450000000000004,0.395,46.9,0.197,22.6,153.0,2802.1000000000004
5,1,1,0,1,1,1,1,0,9.7,0.61,0.062349999999999996,54.7,0.365,46.6,323.0,3602.7
4,1,1,0,1,1,0,0,0,11.100000000000001,0.6525000000000001,0.187,78.1,0.533,27.4,187.0,4403.3
3,1,1,0,0,0,0,0,0,13.899999999999999,0.6950000000000001,0.27,31.3,0.253,32.2,221.0,5203.9
2,0,0,0,0,0,0,0,0,8.3,0.397,0.3115,62.5,0.30900000000000005,37.0,255.0,6004.5
1,0,0,0,0,0,0,0,0,12.5,0.5245,0.353,70.30000000000001,0.477,41.8,289.0,6805.1
