,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,5,9,5,4,9,7,8,3.25,0.55,0.0291555,1.6435,0.2185,1.2970000000000002,46.8075,674.706
9,3,4,1,4,3,1,2,1,2.3499999999999996,0.5974999999999999,0.2065,2.95,0.1655,4.9,135.75,2020.1999999999998
8,2,1,1,1,2,1,1,1,1.4455,0.8345,0.5595,12.05,0.11185,6.7,489.75,4697.8
7,1,1,0,1,2,0,1,1,7.75,0.9764999999999999,0.08845,13.35,0.5914999999999999,1.9000000000000001,843.75,12730.6
6,1,0,0,0,0,0,0,0,9.55,0.6445000000000001,0.1475,4.25,0.27149999999999996,2.5,224.25,3359.0
5,0,0,0,0,0,0,0,0,4.15,0.692,0.265,5.550000000000001,0.32499999999999996,3.0999999999999996,312.75,6036.6
4,0,0,0,0,0,0,0,0,5.05,0.7395,0.3235,6.85,0.3785,3.7,401.25,7375.4
3,0,0,0,0,0,0,0,0,5.95,0.787,0.38249999999999995,8.15,0.4315,4.3,578.25,8714.2
2,0,0,0,0,0,0,0,0,6.85,0.8815,0.4415,9.45,0.485,5.5,666.75,10053.0
1,0,0,0,0,0,0,0,0,8.649999999999999,0.929,0.5005,10.75,0.5385,6.1,755.25,11391.8
