ID;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
24;1.0;24;ACHATIUS,AMBROSIA,IRMA,VINCENZ;4;1;1911-Lautensack_Heinrich-Die_Pfarrhauskomödie-lina;Lautensack, Heinrich;1.0;0.25;Carmen Sacerdotale;1.0;3;Die Pfarrhauskomödie;6;1.0;[4];3;;1.0;1911;1.0;0.3333333333333333;0.0;acts;3.0;0.6898386676965933;0.30456632248180976;1;1.0;;0.7745966692414834;powerlaw;0.09998918340488583;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;quadratic;0.49118676416860896;quadratic;0.4902708718632839;quadratic;0.49118676416860896;quadratic;0.6547338756858416;quadratic;0.6547338756858416
