metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.562955849365,0.627343821319,0.723230580918,0.0672029558172,0.7232305809184969,powerlaw
closeness,0.648195427084,0.703665124967,0.719537008649,0.0384531113817,0.7195370086491202,powerlaw
betweenness,0.0304692690794,0.123894829553,0.125998584202,0.281614835754,0.28161483575412183,quadratic
strength,0.324382823049,0.509690397623,0.663697906766,0.219495318222,0.6636979067664389,powerlaw
eigenvector_centrality,0.302778328188,0.452024207654,0.46092310865,0.23618555619,0.4609231086504685,powerlaw
frequency,0.151536929353,0.318180026894,0.448136317291,0.303245776263,0.44813631729088454,powerlaw
speech_acts,0.0735439913991,0.195217678212,0.425834565501,0.474577321439,0.4745773214393222,quadratic
words,0.0181158343258,0.0631629692833,0.245856652308,0.389599783471,0.38959978347130386,quadratic
