name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DER BÜRGERMEISTER,0.05266955266955267,11,0.9230769230769231,0.9230769230769231,77,0.35128486557158867,1.0833333333333333,1.0833333333333333,20,263,4004,189,22887,2.0,2.0,3.0,4.0,4.0,5.0,1.0,2.0,2.875,0.1695253352325672,2.0,8.0,3.0,2.0,2.5,2.0
BAUER,0.0,4,0.6,0.6,4,0.021435196839880735,1.6666666666666667,1.6666666666666667,1,5,103,2,584,12.0,12.0,9.0,12.0,12.0,13.0,11.0,10.0,11.375,0.1628087725786649,12.0,7.0,12.0,11.0,11.5,12.0
SABINE,0.05266955266955267,11,0.9230769230769231,0.9230769230769231,75,0.3447806495255793,1.0833333333333333,1.0833333333333333,25,169,2743,127,15170,2.0,2.0,3.0,5.0,5.0,2.0,4.0,3.0,3.25,0.16021748611541392,3.0,6.0,4.0,3.0,3.5,3.0
OLMERS,0.01717171717171717,9,0.8,0.8,55,0.2665286399072947,1.25,1.25,18,151,1773,126,10063,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.5,0.11572751247156893,7.0,5.0,7.0,7.0,7.0,7.0
FRAU BRENDEL,0.0021645021645021645,8,0.75,0.75,58,0.2822306850718104,1.3333333333333333,1.3333333333333333,15,200,1892,182,10801,7.0,7.0,7.0,6.0,6.0,7.0,3.0,4.0,5.875,0.1940809385650371,6.0,10.0,6.0,4.0,5.0,5.0
DIE KINDER,0.0,7,0.7058823529411765,0.7058823529411765,11,0.0527656581483224,1.4166666666666665,1.4166666666666665,2,2,6,2,40,9.0,9.0,9.0,10.0,10.0,11.0,13.0,13.0,10.5,0.21128856368212914,11.0,11.0,9.0,13.0,11.0,11.0
HERR STAAR,0.05266955266955267,11,0.9230769230769231,0.9230769230769231,90,0.40913008985438665,1.0833333333333333,1.0833333333333333,21,152,1662,125,9487,2.0,2.0,3.0,2.0,2.0,4.0,5.0,7.0,3.375,0.2308514906044267,4.0,12.0,2.0,5.0,3.5,3.0
MAGD,0.0,5,0.631578947368421,0.631578947368421,10,0.05201910937091017,1.5833333333333335,1.5833333333333335,5,8,99,3,602,11.0,11.0,9.0,11.0,11.0,9.0,10.0,11.0,10.375,0.11451567266411304,10.0,4.0,11.0,10.0,10.5,10.0
FRAU STAAR,0.14357864357864356,12,1.0,1.0,111,0.47021626843102027,1.0,1.0,34,263,4063,201,22800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
SPERLING,0.07085137085137085,10,0.8571428571428571,0.8571428571428571,79,0.35714513051633523,1.1666666666666667,1.1666666666666667,22,135,1786,125,10255,5.0,5.0,2.0,3.0,3.0,3.0,8.0,5.0,4.25,0.23857837885513192,5.0,13.0,5.0,5.0,5.0,5.0
KLAUS,0.0,6,0.6666666666666666,0.6666666666666666,18,0.09017335016938785,1.5,1.5,5,37,624,27,3558,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.25,0.057863756235784464,9.0,2.0,9.0,9.0,9.0,9.0
FRAU MORGENROTH,0.0021645021645021645,8,0.75,0.75,57,0.2768564829216403,1.3333333333333333,1.3333333333333333,14,143,1550,132,8641,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.25,0.057863756235784464,8.0,2.0,8.0,8.0,8.0,8.0
NACHTWÄCHTER,0.0,2,0.5454545454545454,0.5454545454545454,3,0.01611652485831038,1.8333333333333335,1.8333333333333335,2,4,46,3,224,13.0,13.0,9.0,13.0,13.0,11.0,12.0,12.0,12.0,0.1767766952966369,13.0,9.0,13.0,12.0,12.5,13.0
