,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,3,7,3,3,5,8,9,12.45,0.7384999999999999,0.005197500000000001,3.5345,0.05455,1.4455,3.762,102.0195
9,3,3,2,3,3,3,2,3,4.75,0.8685,0.02615,9.75,0.1385,3.25,64.6,515.25
8,3,2,2,2,2,3,1,1,9.149999999999999,0.565,0.06795000000000001,22.15,0.348,6.85,11.399999999999999,1133.55
7,2,2,1,1,2,2,1,1,10.25,0.7815000000000001,0.0157,6.6499999999999995,0.39,9.55,26.6,1545.75
6,1,1,1,1,1,1,1,1,2.5445,0.5215000000000001,0.0575,12.850000000000001,0.09684999999999999,2.3499999999999996,34.2,1957.95
5,1,1,1,1,1,1,1,0,8.05,0.6085,0.08885,15.95,0.18,5.05,41.8,309.15
4,1,1,1,1,1,0,1,0,11.350000000000001,0.6950000000000001,0.09955,19.05,0.264,4.15,72.2,721.3499999999999
3,0,1,0,1,1,0,0,0,3.6500000000000004,0.825,0.036599999999999994,25.25,0.306,5.95,19.0,927.45
2,0,1,0,1,1,0,0,0,5.85,0.9115,0.047049999999999995,28.35,0.432,7.75,49.400000000000006,1339.65
1,0,0,0,1,0,0,0,0,6.95,0.6515,0.0784,31.45,0.222,8.649999999999999,57.0,1751.85
