name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
SUSANNA,0.0,7,1.0,1.0,21,0.2973627957604107,1.0,1.0,8,44,1705,21,9144,1.0,1.0,1.0,6.0,5.0,4.0,6.0,4.0,3.5,0.27548658250966984,4.0,4.0,5.0,4.0,4.5,4.0
SITTENREICH,0.0,7,1.0,1.0,38,0.46835875928042614,1.0,1.0,15,81,3506,32,20283,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.75,0.11080065755348979,2.0,2.0,2.0,3.0,2.5,3.0
CHARLOTTE,0.0,7,1.0,1.0,16,0.20468008379925226,1.0,1.0,5,32,1209,11,6983,1.0,1.0,1.0,8.0,8.0,8.0,8.0,7.0,5.25,0.4419417382415922,8.0,8.0,8.0,8.0,8.0,8.0
GUTHERZ,0.0,7,1.0,1.0,20,0.2652704628919626,1.0,1.0,7,59,1514,31,8554,1.0,1.0,1.0,7.0,7.0,6.0,4.0,5.0,4.0,0.33407655239053047,7.0,6.0,7.0,5.0,6.0,7.0
EHRENWEHRT,0.0,7,1.0,1.0,23,0.28859348713378874,1.0,1.0,7,55,1229,28,7101,1.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,3.875,0.302057675429237,6.0,5.0,5.0,6.0,5.5,5.0
CAROLINA,0.0,7,1.0,1.0,24,0.3144233898617688,1.0,1.0,8,41,777,26,4442,1.0,1.0,1.0,4.0,4.0,4.0,7.0,8.0,3.75,0.3390506704651344,5.0,7.0,4.0,7.0,5.5,5.0
GROBIAN,0.0,7,1.0,1.0,30,0.4071375268786683,1.0,1.0,14,132,4654,57,25829,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.75,0.12938729237669142,2.0,3.0,3.0,1.0,2.0,2.0
AGNETA,0.0,7,1.0,1.0,38,0.48170930073518664,1.0,1.0,17,118,3863,60,21475,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.057863756235784464,1.0,1.0,1.0,1.0,1.0,1.0
