,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,12,20,9,13,15,14,17,8.35,0.5595,0.010989,3.1285,0.02622,1.594,5.3065,142.125
9,5,7,3,5,5,3,3,3,2.0395,0.47,0.055400000000000005,20.35,0.153,7.6,14.049999999999999,418.5
8,4,3,2,4,4,3,3,2,4.15,0.649,0.03325,7.449999999999999,0.195,11.2,83.65,968.5
7,4,3,2,3,3,2,2,2,6.25,0.6935,0.07755000000000001,24.65,0.406,2.8,40.15,1243.5
6,3,2,1,3,2,2,2,2,14.649999999999999,0.6045,0.0998,41.85,0.11085,8.8,48.85,1518.5
5,2,1,1,2,1,2,2,1,12.55,0.3805,0.16599999999999998,11.75,0.0686,12.4,57.55,693.5
4,1,1,1,2,1,1,1,1,10.45,0.4255,0.21050000000000002,16.05,0.237,4.0,22.75,2068.5
3,1,1,0,1,1,1,1,1,16.75,0.7835000000000001,0.122,28.950000000000003,0.364,5.199999999999999,31.45,2343.5
2,1,0,0,1,0,1,1,1,18.85,0.5145,0.14400000000000002,37.55,0.279,6.4,66.25,2618.5
1,1,0,0,0,0,0,1,0,20.95,0.7384999999999999,0.188,33.25,0.3215,10.0,74.94999999999999,1793.5
