,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,11,2,3,2,4,7,9.25,0.785,0.01287,3.1285,0.1335,1.8415000000000001,12.92,322.21950000000004
9,2,3,1,2,3,2,2,3,5.95,0.6890000000000001,0.0649,11.75,0.27249999999999996,3.5500000000000003,29.0,2023.35
8,1,1,1,2,2,2,2,1,1.5445,0.5455,0.247,16.05,0.0404,5.25,45.0,891.1500000000001
7,1,1,0,2,2,2,2,1,2.6500000000000004,0.5934999999999999,0.03895,20.35,0.4115,8.65,125.0,1457.25
6,1,1,0,2,1,2,1,1,7.05,0.737,0.09095,28.950000000000003,0.18,12.05,77.0,5419.95
5,1,1,0,1,1,2,1,0,8.149999999999999,0.8805000000000001,0.11699999999999999,24.65,0.365,17.15,109.0,2589.45
4,1,1,0,1,1,1,1,0,10.350000000000001,0.976,0.14300000000000002,37.55,0.45799999999999996,10.35,157.0,3155.55
3,1,0,0,1,0,0,0,0,11.45,0.641,0.16899999999999998,41.85,0.0869,6.949999999999999,61.0,3721.6499999999996
2,0,0,0,0,0,0,0,0,3.75,0.833,0.195,7.449999999999999,0.226,13.75,93.0,4287.75
1,0,0,0,0,0,0,0,0,4.85,0.9279999999999999,0.221,33.25,0.319,15.45,141.0,4853.85
