,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,18,15,39,28,29,37,40,40,3.6830000000000003,0.5135000000000001,0.021483000000000002,5.663,0.032805,2.2375,12.177000000000001,184.536
9,15,12,3,11,11,4,2,2,7.1000000000000005,0.46399999999999997,0.0651,13.100000000000001,0.08635000000000001,4.75,36.900000000000006,559.2
8,6,6,2,2,2,2,1,2,10.5,0.4145,0.1084,20.5,0.1395,7.25,61.5,3541.6
7,4,4,1,2,2,1,1,1,17.3,0.5625,0.152,27.9,0.5125,17.25,135.3,1304.8000000000002
6,1,4,1,1,1,1,1,1,24.1,0.6114999999999999,0.4125,50.099999999999994,0.193,19.75,184.5,2423.2
5,1,2,0,1,1,1,1,0,27.5,0.365,0.1955,57.5,0.4595,24.75,233.7,932.0
4,1,1,0,1,0,0,0,0,34.3,0.661,0.2385,72.3,0.2465,9.75,86.1,1677.6
3,0,1,0,0,0,0,0,0,13.899999999999999,0.7105,0.28200000000000003,35.3,0.2995,12.25,110.7,2050.4
2,0,1,0,0,0,0,0,0,20.7,0.8085,0.3255,42.7,0.353,14.75,159.89999999999998,2796.0
1,0,0,0,0,0,0,0,0,30.9,0.7595000000000001,0.369,64.9,0.4065,22.25,209.10000000000002,3168.8
