,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,7,19,12,15,15,13,15,7.3,0.4925,0.026334,5.65,0.04185,1.792,8.128,290.308
9,5,4,1,5,1,3,5,2,4.5,0.4105,0.0796,2.5345,0.09265,3.4000000000000004,22.6,871.5999999999999
8,3,4,1,2,1,1,2,2,1.693,0.4515,0.133,11.850000000000001,0.193,5.0,37.0,2028.4
7,3,2,1,2,1,1,2,1,5.9,0.5335000000000001,0.34550000000000003,21.15,0.2435,6.6,94.6,2606.8
6,2,2,1,1,1,1,1,1,3.0999999999999996,0.5745,0.5055000000000001,14.95,0.29400000000000004,8.2,137.8,3185.2
5,1,1,0,1,1,1,0,1,8.7,0.3695,0.1865,30.45,0.34450000000000003,9.8,51.400000000000006,3763.6000000000004
4,1,1,0,0,1,1,0,1,11.5,0.6154999999999999,0.2395,8.75,0.395,16.2,65.8,5498.8
3,1,1,0,0,1,0,0,0,14.3,0.6565000000000001,0.2925,18.05,0.44499999999999995,11.399999999999999,80.2,1450.0
2,0,1,0,0,1,0,0,0,10.100000000000001,0.7384999999999999,0.39849999999999997,24.25,0.4955,13.0,109.0,4342.0
1,0,0,0,0,0,0,0,0,12.899999999999999,0.6975,0.45199999999999996,27.35,0.14300000000000002,14.600000000000001,123.4,4920.4
