metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.186131636866,0.327600751874,0.547357974006,0.502243736045,0.5473579740055218,powerlaw
closeness,0.341093297387,0.533409422159,0.567028565638,0.455969086477,0.5670285656382338,powerlaw
betweenness,0.00466487709646,0.0582573406343,0.0606314421072,0.461363798197,0.4613637981967986,quadratic
strength,0.0780109760752,0.262597422226,0.515798694751,0.75258743769,0.7525874376896489,quadratic
eigenvector_centrality,0.125551439126,0.328770029301,0.34718158373,0.648734408271,0.6487344082714069,quadratic
frequency,0.0492693970735,0.308279050356,0.438961875894,0.607066391017,0.607066391016927,quadratic
speech_acts,0.00817262021918,0.0905725240179,0.233005074634,0.386438142531,0.3864381425312864,quadratic
words,0.00785163356113,0.117347202098,0.345463978959,0.407051863058,0.4070518630583846,quadratic
