,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,5,3,2,3,4,5,5.9,0.8075,0.0134145,4.8315,0.07865,3.089,12.5,1292.75
9,2,2,2,1,2,2,2,1,2.9000000000000004,0.6355,0.04065,8.55,0.131,7.5,26.5,271.2025
8,2,2,1,1,2,1,1,1,4.7,0.7215,0.09459999999999999,12.25,0.5489999999999999,5.300000000000001,5.465,783.25
7,1,1,1,1,1,1,1,1,2.297,0.5925,0.2575,15.95,0.2355,9.7,40.5,2821.25
6,1,1,0,1,1,1,1,1,7.7,0.9784999999999999,0.0677,23.35,0.28800000000000003,14.1,68.5,4859.25
5,0,0,0,1,1,1,0,0,3.5,0.6785,0.1215,34.45,0.44399999999999995,22.9,19.5,1802.25
4,0,0,0,1,0,0,0,0,4.1,0.7645,0.14850000000000002,38.15,0.183,11.9,33.5,2311.75
3,0,0,0,0,0,0,0,0,5.3,0.85,0.176,19.65,0.33999999999999997,16.299999999999997,47.5,3330.75
2,0,0,0,0,0,0,0,0,6.5,0.8925000000000001,0.20350000000000001,27.049999999999997,0.392,18.5,54.5,3840.25
1,0,0,0,0,0,0,0,0,7.1,0.9355,0.23049999999999998,30.75,0.4965,20.700000000000003,61.5,4349.75
