name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.017316017316017316,13,0.7096774193548387,0.7096774193548387,25,0.12827418436523064,1.409090909090909,1.409090909090909,4,18,527,113,3139,14.0,11.0,6.0,13.0,13.0,13.0,13.0,10.0,11.625,0.3269003506968359,12.0,10.0,12.0,13.0,12.5,12.0
MICHL,0.015159011262907368,18,0.7857142857142857,0.7857142857142857,71,0.3714638848190804,1.2727272727272727,1.2727272727272727,10,45,741,55,4026,2.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,4.125,0.31649235490653754,3.0,9.0,2.0,4.0,3.0,2.0
STEINKLOPFERHANNS,0.08875208485598099,20,0.9166666666666666,0.9166666666666666,83,0.4006217541012498,1.090909090909091,1.090909090909091,16,168,5536,155,28155,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.25,0.057863756235784464,1.0,1.0,1.0,1.0,1.0,1.0
BRENNINGER,0.005738273270740804,15,0.7096774193548387,0.7096774193548387,21,0.10665037627610517,1.409090909090909,1.409090909090909,2,13,1829,2,8913,11.0,11.0,14.0,15.0,16.0,17.0,15.0,5.0,13.0,0.4864228025670084,16.0,18.0,14.0,14.0,14.0,15.0
TOBIAS,0.0,2,0.4,0.4,2,0.0015684050164302852,2.5,2.5,1,7,167,5,763,22.0,22.0,19.0,22.0,22.0,21.0,16.0,15.0,19.875,0.3625153937618177,21.0,13.0,22.0,18.0,20.0,21.0
SEPP,0.009510691328873146,17,0.7586206896551724,0.7586206896551724,56,0.3139704676281117,1.3181818181818183,1.3181818181818183,7,16,154,16,698,6.0,9.0,12.0,5.0,5.0,7.0,14.0,16.0,9.25,0.5334774730817734,9.0,20.0,7.0,14.0,10.5,9.0
EINIGE,0.0,9,0.5945945945945946,0.5945945945945946,15,0.07060819619433518,1.6818181818181817,1.6818181818181817,3,4,17,4,95,19.0,20.0,19.0,20.0,20.0,14.0,18.0,21.0,18.875,0.2708905617192512,20.0,6.0,20.0,19.0,19.5,20.0
LIESEL,0.017316017316017316,13,0.7096774193548387,0.7096774193548387,22,0.1142991979704723,1.409090909090909,1.409090909090909,3,45,647,46,3251,14.0,11.0,6.0,14.0,14.0,14.0,4.0,9.0,10.75,0.5033370781948359,10.0,19.0,13.0,10.0,11.5,11.0
BAUERN,0.04386724386724387,17,0.8148148148148148,0.8148148148148148,19,0.08579465832524501,1.2272727272727273,1.2272727272727273,2,3,19,3,105,6.0,2.0,3.0,18.0,18.0,17.0,19.0,19.0,12.75,0.9537285852304702,14.0,22.0,10.0,20.0,15.0,17.0
MARTHE,0.0,12,0.6470588235294118,0.6470588235294118,20,0.11375161361783151,1.5454545454545454,1.5454545454545454,2,5,69,3,365,18.0,18.0,19.0,17.0,15.0,17.0,17.0,17.0,17.25,0.1456205931276794,19.0,3.0,19.0,17.0,18.0,19.0
MEHRERE WEIBER,0.0,7,0.5945945945945946,0.5945945945945946,7,0.024773683836594364,1.6818181818181817,1.6818181818181817,1,1,6,1,26,21.0,20.0,19.0,21.0,21.0,21.0,22.0,23.0,21.0,0.1494035761667992,22.0,4.0,21.0,23.0,22.0,22.0
MARTIN,0.015159011262907368,18,0.7857142857142857,0.7857142857142857,64,0.33530363654874723,1.2727272727272727,1.2727272727272727,8,28,369,46,1895,2.0,4.0,8.0,4.0,4.0,4.0,8.0,12.0,5.75,0.4105201404490232,5.0,15.0,4.0,7.0,5.5,5.0
KLAUS,0.002782931354359926,13,0.6666666666666666,0.6666666666666666,27,0.128903623316364,1.5,1.5,5,22,216,19,1111,14.0,16.0,17.0,11.0,11.0,9.0,12.0,14.0,13.0,0.34069257193462343,16.0,11.0,16.0,12.0,14.0,15.0
LOISL,0.015159011262907368,18,0.7857142857142857,0.7857142857142857,65,0.3488107210507349,1.2727272727272727,1.2727272727272727,8,27,403,62,1966,2.0,4.0,8.0,3.0,3.0,4.0,9.0,11.0,5.5,0.4172614801981401,4.0,16.0,3.0,7.0,5.0,4.0
VEIT,0.015159011262907368,18,0.7857142857142857,0.7857142857142857,55,0.2939862192331979,1.2727272727272727,1.2727272727272727,6,38,904,22,4662,2.0,4.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,0.25877458475338283,6.0,5.0,6.0,5.0,5.5,5.0
URSEL,0.0,2,0.4,0.4,2,0.0015684050164302852,2.5,2.5,1,1,11,1,49,22.0,22.0,19.0,22.0,22.0,21.0,22.0,22.0,21.5,0.1336306209562122,23.0,2.0,22.0,22.0,22.0,22.0
MEHRERE,0.005738273270740804,15,0.7096774193548387,0.7096774193548387,21,0.10665037627610517,1.409090909090909,1.409090909090909,2,3,19,3,82,11.0,11.0,14.0,15.0,16.0,17.0,19.0,19.0,15.25,0.39387044643058533,18.0,14.0,14.0,20.0,17.0,18.0
DIE BURSCHE,0.003594385412567231,15,0.7096774193548387,0.7096774193548387,38,0.22170733886727437,1.409090909090909,1.409090909090909,5,2,38,8,218,11.0,11.0,16.0,8.0,8.0,9.0,21.0,18.0,12.75,0.6187184335382291,14.0,21.0,11.0,16.0,13.5,13.0
JOSEPHA,0.17316017316017315,9,0.6285714285714286,0.6285714285714286,18,0.07492486950024936,1.590909090909091,1.590909090909091,8,125,2014,113,9665,19.0,19.0,1.0,19.0,19.0,4.0,3.0,4.0,11.0,1.0752906583803283,11.0,23.0,18.0,3.0,10.5,9.0
MATHIES,0.002782931354359926,13,0.6666666666666666,0.6666666666666666,27,0.128903623316364,1.5,1.5,5,26,282,24,1369,14.0,16.0,17.0,11.0,11.0,9.0,10.0,13.0,12.625,0.3594235215691133,13.0,12.0,16.0,11.0,13.5,13.0
ALTLECHNER,0.04356552538370721,16,0.7857142857142857,0.7857142857142857,32,0.1515045302478174,1.2727272727272727,1.2727272727272727,5,26,957,24,4646,10.0,4.0,5.0,9.0,10.0,9.0,10.0,6.0,7.875,0.30935921676911454,7.0,7.0,8.0,9.0,8.5,8.0
GROSSBAUER,0.009510691328873146,17,0.7586206896551724,0.7586206896551724,32,0.17136576152094846,1.3181818181818183,1.3181818181818183,3,40,2333,18,12189,6.0,9.0,12.0,9.0,9.0,14.0,6.0,3.0,8.5,0.43813729094233206,8.0,17.0,9.0,6.0,7.5,7.0
ANTON,0.04386724386724387,17,0.8148148148148148,0.8148148148148148,50,0.25282894130400596,1.2272727272727273,1.2272727272727273,12,202,3617,180,18210,6.0,2.0,3.0,7.0,7.0,2.0,1.0,2.0,3.75,0.31160586368955623,2.0,8.0,5.0,2.0,3.5,3.0
