,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,15,17,45,29,27,34,36,37,3.881,0.489,0.0137115,6.1085,0.031939999999999996,2.0395,14.167000000000002,410.712
9,13,10,4,9,9,5,7,10,11.5,0.573,0.0416,22.75,0.08005,4.15,67.5,1232.4
8,10,8,3,5,8,5,4,2,7.699999999999999,0.531,0.06935,14.450000000000001,0.128,8.35,40.900000000000006,2867.6000000000004
7,8,7,1,5,3,4,2,2,15.3,0.405,0.18,31.05,0.176,6.25,94.1,3685.2
6,3,6,1,2,3,3,2,1,19.1,0.447,0.2635,39.35,0.224,10.45,120.7,2050.0
5,3,3,0,2,2,1,2,1,26.700000000000003,0.656,0.09709999999999999,47.65,0.27149999999999996,14.649999999999999,253.7,6955.6
4,1,1,0,1,1,1,1,1,22.9,0.6145,0.125,55.95,0.41500000000000004,16.75,147.3,7773.2
3,1,1,0,1,1,1,0,0,38.1,0.698,0.15250000000000002,80.85,0.46299999999999997,20.95,173.89999999999998,4502.8
2,0,1,0,0,0,0,0,0,30.5,0.782,0.20800000000000002,64.25,0.319,12.55,200.5,5320.4
1,0,0,0,0,0,0,0,0,34.3,0.74,0.236,72.55000000000001,0.367,18.85,227.10000000000002,6138.0
