,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,10,10,10,10,10,10,5,5,6.2475000000000005,0.7030000000000001,0.0112365,6.297,0.2565,1.0495,5.9105,129.929
9,2,2,2,2,2,2,2,2,10.75,0.9844999999999999,0.216,11.7,0.4325,1.95,21.75,365.29999999999995
8,0,0,0,0,0,0,2,2,6.75,0.7344999999999999,0.0341,6.9,0.276,1.15,37.55,599.5
7,0,0,0,0,0,0,1,2,7.25,0.7655000000000001,0.05685,7.5,0.2955,1.25,13.850000000000001,833.7
6,0,0,0,0,0,0,1,1,7.75,0.7965,0.07955,8.1,0.315,1.35,29.65,2238.9
5,0,0,0,0,0,0,1,0,8.25,0.8280000000000001,0.10245,8.7,0.3345,1.45,77.05,1067.9
4,0,0,0,0,0,0,0,0,8.75,0.8594999999999999,0.125,9.3,0.354,1.55,45.45,1302.1
3,0,0,0,0,0,0,0,0,9.25,0.8905000000000001,0.14750000000000002,9.899999999999999,0.374,1.65,53.349999999999994,1536.3000000000002
2,0,0,0,0,0,0,0,0,9.75,0.9219999999999999,0.17049999999999998,10.5,0.3935,1.75,61.25,1770.5
1,0,0,0,0,0,0,0,0,10.25,0.9535,0.1935,11.100000000000001,0.41300000000000003,1.85,69.15,2004.7
