name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
EIN RUSSISCHER OFFIZIER,0.0,6,0.575,0.575,6,0.045927572501704275,1.7391304347826089,1.7391304347826089,1,1,0,0,0,24.0,24.0,14.0,24.0,24.0,14.0,19.0,24.0,20.875,0.5725783633205652,24.0,23.0,24.0,24.0,24.0,24.0
EICHLER,0.013814029624306305,22,0.9583333333333334,0.9583333333333334,41,0.270622775108142,1.0434782608695652,1.0434782608695652,3,109,1071,94,5541,5.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.5,0.0944911182523068,5.0,5.0,5.0,6.0,5.5,5.0
EIN LAKAI,0.0,11,0.6571428571428571,0.6571428571428571,11,0.0838679590240101,1.5217391304347827,1.5217391304347827,1,1,2,1,10,23.0,23.0,14.0,23.0,23.0,14.0,19.0,22.0,20.125,0.5019493251315316,23.0,21.0,23.0,22.0,22.5,23.0
CHRUSCHTSCHOW,0.013814029624306305,22,0.9583333333333334,0.9583333333333334,41,0.270622775108142,1.0434782608695652,1.0434782608695652,3,11,60,11,279,5.0,5.0,6.0,5.0,5.0,5.0,15.0,17.0,7.875,0.6318817560045776,10.0,24.0,5.0,12.0,8.5,10.0
ZWEI ZEREMONIENMEISTER,0.0,12,0.6764705882352942,0.6764705882352942,12,0.08978007344209532,1.4782608695652173,1.4782608695652173,1,1,2,1,10,21.0,21.0,14.0,21.0,21.0,14.0,19.0,22.0,19.125,0.4088174365515388,22.0,19.0,21.0,22.0,21.5,22.0
MARIA,0.0,18,0.8214285714285714,0.8214285714285714,18,0.11221905399821032,1.2173913043478262,1.2173913043478262,1,23,323,17,1553,13.0,13.0,14.0,13.0,14.0,14.0,13.0,12.0,13.25,0.08838834764831845,14.0,3.0,13.0,14.0,13.5,13.0
WOLINSKI,0.026462250968179814,23,1.0,1.0,47,0.3059437336483662,1.0,1.0,4,422,7669,269,39768,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
HERREN UND DAMEN DES HOFES,0.0,18,0.8214285714285714,0.8214285714285714,18,0.11221905399821032,1.2173913043478262,1.2173913043478262,1,35,438,45,2325,13.0,13.0,14.0,13.0,14.0,14.0,11.0,10.0,12.75,0.18600595228571123,13.0,9.0,13.0,11.0,12.0,12.0
BIRON,0.026462250968179814,23,1.0,1.0,47,0.30594373364836613,1.0,1.0,4,310,3688,214,18588,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,0.2004459314343183,4.0,10.0,2.0,4.0,3.0,4.0
BALAKYREW,0.0,18,0.8214285714285714,0.8214285714285714,18,0.11221905399821032,1.2173913043478262,1.2173913043478262,1,1,3,1,17,13.0,13.0,14.0,13.0,14.0,14.0,19.0,20.0,15.0,0.3535533905932738,18.0,16.0,13.0,20.0,16.5,18.0
