,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,6,4,4,4,2,3,4.999499999999999,0.9999,-0.0001,15.45,0.4415,3.85,18.25,330.4205
9,0,0,0,1,1,1,1,2,4.9955,0.9991,-0.0009,5.544499999999999,0.16449999999999998,1.1485,10.7125,637.8499999999999
8,0,0,0,1,1,1,1,1,4.9965,0.9993,-0.0007,13.25,0.3795,2.95,25.75,3085.05
7,0,0,0,0,0,0,1,0,4.9975000000000005,0.9995,-0.0005,6.65,0.195,1.4500000000000002,33.25,943.75
6,0,0,0,0,0,0,1,0,4.9985,0.9997,-0.00030000000000000003,7.75,0.22549999999999998,1.75,78.25,1249.65
5,0,0,0,0,0,0,0,0,5.000500000000001,1.0001,0.0001,8.850000000000001,0.2565,2.05,40.75,1555.55
4,0,0,0,0,0,0,0,0,5.0015,1.0003,0.00030000000000000003,9.95,0.2875,2.35,48.25,1861.45
3,0,0,0,0,0,0,0,0,5.0024999999999995,1.0005,0.0005,11.05,0.318,2.65,55.75,2167.3500000000004
2,0,0,0,0,0,0,0,0,5.0035,1.0007,0.0007,12.149999999999999,0.34850000000000003,3.25,63.25,2473.25
1,0,0,0,0,0,0,0,0,5.0045,1.0009,0.0009,14.350000000000001,0.4105,3.55,70.75,2779.1499999999996
