,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,9,10,9,9,9,12,12,8.85,0.7085,0.005841,9.75,0.131,1.198,16.9885,348.21299999999997
9,5,4,4,2,3,3,2,2,15.35,0.9325,0.053000000000000005,23.25,0.39249999999999996,2.8,81.75,1049.1
8,1,1,1,2,2,2,1,1,3.6435,0.5740000000000001,0.0177,25.950000000000003,0.35550000000000004,2.0,114.05,1746.5
7,1,1,1,1,1,2,1,1,7.55,0.6635,0.029449999999999997,4.3365,0.055999999999999994,4.0,146.35,3141.3
6,1,1,1,1,1,1,1,1,10.15,0.7535000000000001,0.11199999999999999,12.45,0.16849999999999998,4.8,307.85,6628.3
5,1,1,0,1,1,0,0,0,11.45,0.9775,0.0412,17.85,0.28049999999999997,1.6,49.449999999999996,2443.8999999999996
4,0,0,0,1,0,0,0,0,4.949999999999999,0.619,0.0648,28.65,0.09345,2.4000000000000004,178.65,3838.7
3,0,0,0,0,0,0,0,0,6.25,0.7985,0.07655,7.050000000000001,0.20550000000000002,3.2,210.95,4536.1
2,0,0,0,0,0,0,0,0,12.75,0.8434999999999999,0.0883,15.15,0.243,3.5999999999999996,243.25,5233.5
1,0,0,0,0,0,0,0,0,14.05,0.888,0.1001,20.549999999999997,0.318,4.4,275.54999999999995,5930.9
