metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.0999799680066,0.0999799680066,0.099985567941,0.003367003367,0.09998556794097246,powerlaw
closeness,0.0999799680066,0.0999799680066,0.099985567941,0.003367003367,0.09998556794097246,powerlaw
betweenness,0.0030303030303,0.0030303030303,0.00303060446045,0.003367003367,0.0033670033670032407,quadratic
strength,0.0999799680066,0.0999799680066,0.099985567941,0.003367003367,0.09998556794097246,powerlaw
eigenvector_centrality,0.0999858247329,0.0999858247329,0.0999890372927,0.00165837479271,0.09998903729272812,powerlaw
frequency,0.0999799680066,0.0999799680066,0.099985567941,0.003367003367,0.09998556794097246,powerlaw
speech_acts,0.099977746859,0.099977746859,0.0999913202642,0.00426530177011,0.09999132026415058,powerlaw
words,0.196147229615,0.196147229615,0.198747725984,1.21146008891e-07,0.19874772598397095,powerlaw
