metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.100183883127,0.161512449662,0.330381412922,0.640277922476,0.6402779224763759,quadratic
closeness,0.232521579441,0.351040562966,0.382756341373,0.37556788347,0.3827563413729024,powerlaw
betweenness,0.00327019826955,0.0245387958609,0.0254869230772,0.273203605962,0.27320360596172366,quadratic
strength,0.042918836138,0.129164316785,0.279508318843,0.49123348387,0.4912334838699197,quadratic
eigenvector_centrality,0.0799887147441,0.204375530446,0.210589330046,0.492668276652,0.4926682766524335,quadratic
frequency,0.0177248087945,0.104622100903,0.219930558299,0.422872435625,0.4228724356249427,quadratic
speech_acts,0.0131075827694,0.0914465945179,0.265035019475,0.422872435625,0.4228724356249426,quadratic
words,0.00849512024908,0.0608582929076,0.249559739406,0.411092652116,0.4110926521162277,quadratic
