,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,4,4,4,4,1,1,2.9997,0.9999,-0.0001,2.9997,0.49995,0.9999,5.9405,156.86950000000002
9,0,0,0,0,0,0,1,1,2.9973,0.9991,-0.0009,2.9973,0.49955,0.9991,11.649999999999999,193.14999999999998
8,0,0,0,0,0,0,1,1,2.9979,0.9993,-0.0007,2.9979,0.49965,0.9993,15.45,265.35
7,0,0,0,0,0,0,1,1,2.9985,0.9995,-0.0005,2.9985,0.49975,0.9995,23.05,481.95
6,0,0,0,0,0,0,0,0,2.9991000000000003,0.9997,-0.00030000000000000003,2.9991000000000003,0.49985,0.9997,7.8500000000000005,229.25
5,0,0,0,0,0,0,0,0,3.0003,1.0001,0.0001,3.0003,0.50005,1.0001,9.75,301.45
4,0,0,0,0,0,0,0,0,3.0008999999999997,1.0003,0.00030000000000000003,3.0008999999999997,0.50015,1.0003,13.55,337.55
3,0,0,0,0,0,0,0,0,3.0015,1.0005,0.0005,3.0015,0.50025,1.0005,17.35,373.65
2,0,0,0,0,0,0,0,0,3.0021,1.0007,0.0007,3.0021,0.50035,1.0007,19.25,409.75
1,0,0,0,0,0,0,0,0,3.0027,1.0009,0.0009,3.0027,0.50045,1.0009,21.15,445.85
