,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,8,4,4,4,5,5,4.5,0.643,0.013117499999999999,4.366,0.0388,2.6334999999999997,11.2465,165.94549999999998
9,2,2,2,2,2,2,1,3,3.5,0.595,0.09275,38.4,0.2545,5.949999999999999,32.05,769.25
8,2,2,1,2,2,2,1,2,5.5,0.6905,0.06625,65.6,0.362,12.55,52.75,2875.55
7,2,2,1,1,2,1,1,1,9.5,0.9285,0.2515,11.2,0.524,9.25,73.45,1371.05
6,1,1,0,1,1,1,1,1,1.495,0.5469999999999999,0.03975,18.0,0.093,15.85,94.15,2273.75
5,1,1,0,1,1,1,1,0,8.5,0.8335,0.119,24.799999999999997,0.201,29.049999999999997,114.85,468.34999999999997
4,1,1,0,1,0,1,1,0,10.5,0.976,0.14550000000000002,31.6,0.147,32.35,156.25,1070.15
3,0,0,0,0,0,0,1,0,2.5,0.738,0.172,45.2,0.30800000000000005,19.15,197.65,1671.95
2,0,0,0,0,0,0,0,0,6.5,0.786,0.1985,52.0,0.41600000000000004,22.450000000000003,135.55,1972.8500000000001
1,0,0,0,0,0,0,0,0,7.5,0.881,0.22499999999999998,58.8,0.47,25.75,176.95,2574.6499999999996
