,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,7,13,5,6,8,10,10,2.75,0.45399999999999996,0.014454,1.1384999999999998,0.024205499999999998,1.7425,5.6035,207.921
9,3,4,2,4,3,3,2,3,1.6500000000000001,0.384,0.04385,3.4499999999999997,0.0733,15.25,24.25,605.7
8,2,3,2,3,2,2,2,2,0.5445000000000001,0.5235000000000001,0.27749999999999997,21.85,0.12234999999999999,3.25,61.449999999999996,1793.1
7,2,2,1,2,2,2,2,1,4.95,0.593,0.10235,14.950000000000001,0.2195,10.75,89.35,1397.3000000000002
6,2,2,1,1,2,1,1,1,6.05,0.663,0.2195,5.75,0.26849999999999996,4.75,14.950000000000001,2188.9
5,2,1,0,1,2,1,1,1,10.45,0.034551,0.0731,8.05,0.4645,6.25,52.15,2584.7
4,1,0,0,1,1,1,1,1,3.85,0.10490000000000001,0.1315,10.35,0.3175,9.25,70.75,3772.1
3,1,0,0,1,1,1,0,0,7.15,0.1745,0.16049999999999998,12.65,0.4155,13.75,33.55,1001.5
2,1,0,0,1,0,0,0,0,8.25,0.244,0.19,19.549999999999997,0.17099999999999999,7.75,42.85,2980.5
1,0,0,0,0,0,0,0,0,9.350000000000001,0.314,0.2485,17.25,0.36650000000000005,12.25,80.05000000000001,3376.3
