name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
FRAU BEERMANN,0.0010416666666666667,9,0.6153846153846154,0.6153846153846154,30,0.4174113775761765,1.625,1.625,8,66,1057,52,5789,4.0,5.0,7.0,2.0,2.0,3.0,7.0,7.0,4.625,0.2749797070434731,4.0,7.0,2.0,6.0,4.0,3.0
DOBLER,0.0010416666666666667,9,0.6153846153846154,0.6153846153846154,21,0.30077141095994636,1.625,1.625,4,25,358,20,1977,4.0,5.0,7.0,4.0,4.0,7.0,11.0,11.0,6.625,0.37163670336191806,7.0,11.0,6.0,9.0,7.5,7.0
BEERMANN,0.3968749999999999,13,0.8421052631578947,0.8421052631578947,44,0.48148240048249463,1.1875,1.1875,18,302,3823,238,21284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
REISACHER,0.06111111111111111,4,0.5714285714285714,0.5714285714285714,9,0.06937731093840381,1.75,1.75,5,23,176,22,959,12.0,12.0,4.0,11.0,12.0,5.0,12.0,13.0,10.125,0.4403605462734891,11.0,13.0,11.0,11.0,11.0,10.0
WASNER,0.10104166666666667,10,0.7272727272727273,0.7272727272727273,17,0.24641793594092554,1.375,1.375,5,91,1776,56,10541,2.0,2.0,3.0,7.0,7.0,5.0,4.0,3.0,4.125,0.2538762001448738,2.0,6.0,3.0,4.0,3.5,2.0
BETTY,0.0,2,0.48484848484848486,0.48484848484848486,3,0.05142587038343632,2.0625,2.0625,2,2,43,1,233,16.0,14.0,12.0,14.0,13.0,13.0,16.0,15.0,14.125,0.18221724671391565,16.0,3.0,14.0,15.0,14.5,16.0
HAUSER,0.034375,10,0.64,0.64,18,0.2516546101672819,1.5625,1.5625,4,91,1217,66,6915,2.0,3.0,5.0,5.0,6.0,7.0,4.0,5.0,4.625,0.1997487260821169,4.0,4.0,3.0,5.0,4.0,3.0
SCHMETTAU,0.030555555555555555,3,0.5517241379310345,0.5517241379310345,4,0.032056274323873896,1.8125,1.8125,2,34,894,14,4952,13.0,13.0,6.0,13.0,14.0,13.0,10.0,10.0,11.5,0.33407655239053047,12.0,10.0,13.0,12.0,12.5,14.0
EFFIE,0.0010416666666666667,9,0.6153846153846154,0.6153846153846154,16,0.23057391007642852,1.625,1.625,3,15,121,15,676,4.0,5.0,7.0,10.0,9.0,10.0,14.0,14.0,9.125,0.4650148807142781,10.0,15.0,9.0,14.0,11.5,11.0
BOLLAND,0.0010416666666666667,9,0.6153846153846154,0.6153846153846154,29,0.3950101748170149,1.625,1.625,6,111,1534,83,8950,4.0,5.0,7.0,3.0,3.0,4.0,3.0,4.0,4.125,0.1695253352325672,2.0,2.0,5.0,3.0,4.0,3.0
FRAU LUND,0.0,8,0.5925925925925926,0.5925925925925926,18,0.2752144971982914,1.6875,1.6875,4,60,901,41,5030,9.0,10.0,12.0,5.0,5.0,7.0,9.0,9.0,8.25,0.30435822409034485,9.0,8.0,10.0,8.0,9.0,8.0
FRAU BOLLAND,0.0010416666666666667,9,0.6153846153846154,0.6153846153846154,17,0.23794149293379813,1.625,1.625,3,23,284,19,1590,4.0,5.0,7.0,7.0,8.0,10.0,12.0,12.0,8.125,0.374627791471558,8.0,12.0,7.0,13.0,10.0,9.0
HAUTEVILLE,0.0,3,0.42105263157894735,0.42105263157894735,3,0.008884351939707649,2.375,2.375,1,68,964,51,5337,13.0,15.0,12.0,14.0,16.0,15.0,6.0,8.0,12.375,0.4478993628994289,14.0,14.0,15.0,9.0,12.0,12.0
STRÖBEL,0.23749999999999993,7,0.64,0.64,17,0.13157268718645146,1.5625,1.5625,10,261,3744,193,21815,11.0,3.0,2.0,7.0,10.0,2.0,2.0,2.0,4.875,0.48383466405669734,6.0,16.0,8.0,2.0,5.0,6.0
PRÄSIDENT,0.0,2,0.41025641025641024,0.41025641025641024,3,0.012498869323632606,2.4375,2.4375,3,66,1215,45,7193,16.0,17.0,12.0,14.0,15.0,10.0,7.0,6.0,12.125,0.5151174449995429,13.0,17.0,17.0,7.0,12.0,12.0
SCHUTZMANN,0.0,3,0.42105263157894735,0.42105263157894735,3,0.008884351939707649,2.375,2.375,1,1,6,1,44,13.0,15.0,12.0,14.0,16.0,15.0,17.0,17.0,14.875,0.22596519169363863,17.0,5.0,15.0,17.0,16.0,17.0
FRÄULEIN KOCH-PINNEBERG,0.0,8,0.5925925925925926,0.5925925925925926,8,0.10844225754037612,1.6875,1.6875,1,3,19,3,106,9.0,10.0,12.0,12.0,11.0,15.0,15.0,16.0,12.5,0.32043497223082784,15.0,9.0,12.0,16.0,14.0,15.0
