name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
SECHSTER RAT,0.0,9,1.0,1.0,26,0.36465333802910077,1.0,1.0,4,7,239,3,1330,1.0,1.0,1.0,3.0,3.0,3.0,7.0,5.0,3.0,0.2672612419124244,5.0,5.0,3.0,5.0,4.0,5.0
ERSTER RAT,0.0,9,1.0,1.0,26,0.36465333802910066,1.0,1.0,4,28,398,22,2309,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.5,0.16366341767699427,3.0,3.0,4.0,3.0,3.5,3.0
ZWEITER RAT,0.0,9,1.0,1.0,26,0.36465333802910066,1.0,1.0,4,26,533,15,3042,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.5,0.16366341767699427,3.0,3.0,4.0,3.0,3.5,3.0
FÜNFTER RAT,0.0,9,1.0,1.0,16,0.22329206623616785,1.0,1.0,2,4,138,1,728,1.0,1.0,1.0,8.0,8.0,8.0,8.0,7.0,5.25,0.4419417382415922,8.0,8.0,8.0,8.0,8.0,8.0
DRITTER RAT,0.0,9,1.0,1.0,16,0.22329206623616785,1.0,1.0,2,3,127,1,639,1.0,1.0,1.0,8.0,8.0,8.0,9.0,10.0,5.75,0.49888268016782117,9.0,9.0,8.0,10.0,9.0,9.0
LEKAFOLIRÂM,0.0,9,1.0,1.0,18,0.2590863987103159,1.0,1.0,3,20,204,19,1062,1.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,4.0,0.31339158526400435,6.0,6.0,6.0,6.0,6.0,6.0
GRAF ABGRUND,0.0,9,1.0,1.0,29,0.39828021835592725,1.0,1.0,5,46,1477,19,8463,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.057863756235784464,2.0,2.0,1.0,2.0,1.5,1.0
MESMEIMÔNIO,0.0,9,1.0,1.0,18,0.2590863987103159,1.0,1.0,3,13,128,12,681,1.0,1.0,1.0,6.0,6.0,6.0,6.0,9.0,4.5,0.38382473678936924,7.0,7.0,6.0,7.0,6.5,7.0
OKURIRASÛNA,0.0,9,1.0,1.0,29,0.39828021835592714,1.0,1.0,5,66,1701,42,9650,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.125,0.04419417382415922,1.0,1.0,2.0,1.0,1.5,1.0
VIERTER RAT,0.0,9,1.0,1.0,16,0.22329206623616782,1.0,1.0,2,3,137,1,810,1.0,1.0,1.0,8.0,10.0,8.0,9.0,8.0,5.75,0.49888268016782117,9.0,9.0,10.0,9.0,9.5,10.0
