,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,8,5,5,7,8,8,6.544499999999999,0.6265000000000001,0.005841,8.574,0.0702,2.089,14.662,244.70850000000002
9,3,4,4,4,4,3,5,4,13.149999999999999,0.666,0.01765,13.799999999999999,0.1149,4.300000000000001,70.0,735.45
8,2,3,3,4,3,3,2,4,7.6499999999999995,0.8235,0.04115,19.0,0.20450000000000002,6.5,42.400000000000006,1223.75
7,2,2,1,2,2,3,1,1,8.75,0.7444999999999999,0.0294,34.6,0.3385,10.9,97.6,1712.0500000000002
6,2,1,1,1,1,1,1,1,10.95,0.7055,0.06465,29.4,0.1595,15.299999999999999,125.2,4641.85
5,1,1,1,1,1,1,1,0,9.850000000000001,0.784,0.11199999999999999,39.8,0.3835,21.9,263.2,2200.35
4,1,1,0,1,1,0,0,0,12.05,0.9015,0.0529,55.4,0.42800000000000005,8.7,152.8,2688.65
3,1,1,0,0,1,0,0,0,15.350000000000001,0.9804999999999999,0.0764,24.200000000000003,0.47250000000000003,13.1,180.39999999999998,3176.95
2,1,0,0,0,0,0,0,0,16.45,0.8625,0.08815,45.0,0.2495,17.5,208.0,3665.25
1,0,0,0,0,0,0,0,0,14.25,0.9410000000000001,0.1,50.2,0.29400000000000004,19.700000000000003,235.60000000000002,4153.55
