name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
ERSTER HUSAR,0.0,6,0.4036697247706422,0.4036697247706422,6,0.001026397325838502,2.477272727272727,2.477272727272727,1,3,39,2,211,42.0,42.0,22.0,42.0,42.0,24.0,29.0,32.0,34.375,1.0854917828865798,43.0,41.0,42.0,31.0,36.5,38.0
ER,0.0,9,0.5301204819277109,0.5301204819277109,12,0.047505928236604905,1.8863636363636362,1.8863636363636362,2,19,277,14,1541,32.0,33.0,22.0,28.0,22.0,15.0,14.0,14.0,22.5,0.9819805060619657,23.0,35.0,29.0,15.0,22.0,20.0
BAUER,0.0,15,0.5714285714285714,0.5714285714285714,15,0.04941072933810343,1.75,1.75,1,3,37,2,207,17.0,18.0,22.0,19.0,19.0,24.0,29.0,34.0,22.75,0.749255582943116,24.0,27.0,18.0,33.0,25.5,26.0
GOTTLIEB,0.01264887332540609,21,0.6567164179104478,0.6567164179104478,43,0.15625463245807986,1.5227272727272727,1.5227272727272727,5,61,981,49,5248,14.0,10.0,15.0,13.0,11.0,11.0,5.0,8.0,10.875,0.4088174365515388,11.0,10.0,13.0,8.0,10.5,10.0
LEUTNER,0.059778455629407014,33,0.8,0.8,101,0.3419051435803849,1.25,1.25,12,46,601,32,3295,3.0,3.0,5.0,3.0,3.0,3.0,10.0,12.0,5.25,0.4568428144809297,5.0,14.0,4.0,10.0,7.0,6.0
DIE KUNSTRICHTER,0.0,9,0.5569620253164557,0.5569620253164557,9,0.029376522602416327,1.7954545454545456,1.7954545454545456,1,1,8,1,38,32.0,27.0,22.0,34.0,37.0,24.0,44.0,43.0,32.875,1.0317233762011986,41.0,36.0,35.0,45.0,40.0,44.0
EIN BEDIENTER,0.0010845391395074271,17,0.5866666666666667,0.5866666666666667,22,0.05937767960589467,1.7045454545454546,1.7045454545454546,2,4,64,3,338,16.0,17.0,19.0,16.0,18.0,15.0,26.0,28.0,19.375,0.6121445761769495,17.0,22.0,16.0,24.0,20.0,18.0
EIN HOFMANN,0.0,15,0.5714285714285714,0.5714285714285714,15,0.03406585506693941,1.75,1.75,1,2,10,2,54,17.0,18.0,22.0,19.0,27.0,24.0,33.0,41.0,25.125,1.038193614959588,30.0,37.0,21.0,40.0,30.5,32.0
STIMME VON DER GALERIE,0.0,10,0.5301204819277109,0.5301204819277109,10,0.03474049190146555,1.8863636363636362,1.8863636363636362,1,2,6,2,20,29.0,33.0,22.0,31.0,24.0,24.0,33.0,44.0,30.0,0.8864052604279183,37.0,30.0,31.0,42.0,36.5,38.0
SIE,0.0,9,0.5301204819277109,0.5301204819277109,12,0.047505928236604905,1.8863636363636362,1.8863636363636362,2,18,170,15,934,32.0,33.0,22.0,28.0,22.0,15.0,16.0,19.0,23.375,0.8658642977642957,25.0,28.0,29.0,18.0,23.5,22.0
