,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,2,2,2,2,1,1,0.9999,0.9999,-0.0001,0.9999,0.70705,0.9999,4.0495,113.80600000000001
9,0,0,0,0,0,0,1,1,0.9991,0.9991,-0.0009,0.9991,0.70645,0.9991,4.95,1183.6
8,0,0,0,0,0,0,0,0,0.9993,0.9993,-0.0007,0.9993,0.7066,0.9993,4.15,233.20000000000002
7,0,0,0,0,0,0,0,0,0.9995,0.9995,-0.0005,0.9995,0.70675,0.9995,4.25,352.0
6,0,0,0,0,0,0,0,0,0.9997,0.9997,-0.00030000000000000003,0.9997,0.7069,0.9997,4.35,470.8
5,0,0,0,0,0,0,0,0,1.0001,1.0001,0.0001,1.0001,0.70715,1.0001,4.45,589.6
4,0,0,0,0,0,0,0,0,1.0003,1.0003,0.00030000000000000003,1.0003,0.7073,1.0003,4.55,708.4
3,0,0,0,0,0,0,0,0,1.0005,1.0005,0.0005,1.0005,0.70745,1.0005,4.65,827.2
2,0,0,0,0,0,0,0,0,1.0007,1.0007,0.0007,1.0007,0.7076,1.0007,4.75,946.0
1,0,0,0,0,0,0,0,0,1.0009,1.0009,0.0009,1.0009,0.70775,1.0009,4.85,1064.8
