,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,5,2,2,2,4,3,4.7,0.7215,0.0069795,11.0,0.20850000000000002,3.8499999999999996,32.345,608.0115000000001
9,2,2,2,2,2,1,2,2,7.1,0.8925000000000001,0.03525,21.8,0.4525,1.9405,187.5,5720.15
8,2,2,2,1,1,1,1,1,7.7,0.9784999999999999,0.134,3.782,0.061649999999999996,5.75,63.5,1178.5500000000002
7,1,1,0,1,1,1,1,1,2.297,0.5925,0.02115,7.3999999999999995,0.11065,7.65,218.5,2313.95
6,1,1,0,1,1,1,1,1,4.1,0.6785,0.04935,29.0,0.306,11.45,311.5,4017.0499999999997
5,1,1,0,1,1,1,0,1,5.9,0.8075,0.06344999999999999,32.6,0.35450000000000004,13.350000000000001,94.5,4584.75
4,0,0,0,1,1,1,0,0,2.9000000000000004,0.6355,0.07755,36.2,0.5015000000000001,15.25,125.5,1746.25
3,0,0,0,0,0,1,0,0,3.5,0.7645,0.09165,14.6,0.1595,19.05,156.5,2881.65
2,0,0,0,0,0,0,0,0,5.3,0.85,0.10585,18.2,0.2575,9.55,249.5,3449.35
1,0,0,0,0,0,0,0,0,6.5,0.9355,0.12,25.4,0.40349999999999997,17.15,280.5,5152.450000000001
