ID;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
439;1.4861538461538462;439;KARL,JUDITH,WALA,RUDTHARDT,LUDWIG,LOTHAR,ABDALLAH,OTTGAR,BERNHARD;26;1;1881-Wildenbruch_Ernst_von-Die_Karolinger-lina;Wildenbruch, Ernst von;0.8165065122246956;0.618199108584;Trauerspiel in vier Akten;0.34615384615384615;23;Die Karolinger;174;0.5354264879036934;[26];40;Trauerspiel;0.5353846153846153;1881;1.4646769230769334;0.425;0.237037692888;scenes;13.384615384615385;0.7571469623194813;0.1524770425108456;1;1.5;;0.6977937505851022;powerlaw;0.7502728241367442;powerlaw;0.7273919060993064;quadratic;0.5882312106871552;powerlaw;0.713712956208592;powerlaw;0.4145866262882667;powerlaw;0.5474705629826051;powerlaw;0.4418064796102875;quadratic;0.6899817036232868
