name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
ANDERE,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,1,9,1,42,1.0,1.0,1.0,1.0,1.0,1.0,21.0,29.0,7.0,1.4142135623730951,27.0,27.0,1.0,30.0,15.5,27.0
JUNGE FRAU,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,2,20,2,114,1.0,1.0,1.0,1.0,1.0,1.0,17.0,25.0,6.0,1.1877349391654208,20.0,21.0,1.0,23.0,12.0,20.0
STIMME,0.0,2,0.0625,1.0,2,2.8483894035975567e-07,16.0,1.0,1,1,106,17,565,31.0,31.0,1.0,31.0,31.0,1.0,21.0,14.0,20.125,1.6656153678359924,33.0,30.0,31.0,17.0,24.0,33.0
EIN JÜNGLING,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,4,154,19,757,1.0,1.0,1.0,1.0,1.0,1.0,13.0,11.0,3.75,0.6399986049091938,10.0,10.0,1.0,11.0,6.0,10.0
APOLLON,0.0,2,0.0625,1.0,2,2.8483894035975567e-07,16.0,1.0,1,6,387,54,2062,31.0,31.0,1.0,31.0,31.0,1.0,11.0,5.0,17.75,1.812346052575422,31.0,32.0,31.0,9.0,20.0,31.0
ERSTE FRAU,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,14,176,24,874,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,2.25,0.35197148829333974,5.0,5.0,1.0,5.0,3.0,5.0
PHERES,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,9,259,37,1338,1.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,2.625,0.38923861117388064,7.0,6.0,1.0,7.0,4.0,7.0
DRITTE FRAU,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,2,6,2,30,1.0,1.0,1.0,1.0,1.0,1.0,17.0,30.0,6.625,1.3724611300767058,24.0,25.0,1.0,27.0,14.0,24.0
EIN JUNGER MANN,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,1,41,5,196,1.0,1.0,1.0,1.0,1.0,1.0,21.0,22.0,6.125,1.1866773466279703,21.0,20.0,1.0,24.0,12.5,21.0
DER KLEINE EUMELOS,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,3,62,8,317,1.0,1.0,1.0,1.0,1.0,1.0,15.0,18.0,4.875,0.9024705673871032,14.0,14.0,1.0,16.0,8.5,14.0
DIE JÜNGEREN FRAUEN,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,1,53,7,312,1.0,1.0,1.0,1.0,1.0,1.0,21.0,19.0,5.75,1.1014398044637495,19.0,19.0,1.0,22.0,11.5,19.0
IRGENDEINER,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,2,50,7,275,1.0,1.0,1.0,1.0,1.0,1.0,17.0,20.0,5.375,1.0175633974633438,17.0,16.0,1.0,20.0,10.5,17.0
DER TOD,0.0,2,0.0625,1.0,2,2.8483894035975567e-07,16.0,1.0,1,6,130,19,682,31.0,31.0,1.0,31.0,31.0,1.0,11.0,13.0,18.75,1.718790583936441,32.0,31.0,31.0,11.0,21.0,32.0
SKLAVIN,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,10,998,132,5038,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,2.125,0.30935921676911454,3.0,4.0,1.0,3.0,2.0,3.0
ALKESTIS,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,12,631,81,3164,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.125,0.27900892842856684,3.0,3.0,1.0,3.0,2.0,3.0
DER SKLAVE,0.0,29,0.90625,1.0,29,0.1825741858350332,1.103448275862069,1.0,1,14,158,26,853,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,2.375,0.3949316170463656,6.0,7.0,1.0,6.0,3.5,6.0
