ID;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
292;1.3137254901960784;292;CHOR,SAFFI,ZSUPÁN,BARINKAY,ALLGEMEINER CHOR;18;1;1885-Schnitzer_Ignaz-Der_Zigeunerbaron-lina;Schnitzer, Ignaz;0.8814916564916567;0.729815323565;Operette in 3 Acten;0.2777777777777778;16;Der Zigeunerbaron;107;0.6994829904391182;[18];13;Operette;0.6993464052287581;1885;1.300653594771259;0.8461538461538461;0.158354144503;scenes;11.88888888888889;0.8614366006834631;0.09599308932045751;1;1.125;;0.8753243857969629;exponential;0.6794339042012782;exponential;0.72936114664954;quadratic;0.5437600060472296;powerlaw;0.6447026953040336;powerlaw;0.6629982063192139;powerlaw;0.5323157842691125;quadratic;0.5011803593318106;quadratic;0.5720831876340071
