,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,46,61,67,61,32,61,62,68,24.7225,0.604,0.00442035,25.96,0.06725,1.1485,6.791499999999999,243.86700000000002
9,15,10,4,6,29,10,12,5,30.25,0.6875,0.08485000000000001,58.0,0.08885,2.05,18.549999999999997,732.9000000000001
8,10,4,3,4,6,4,2,2,41.25,0.979,0.013415,50.0,0.175,3.85,41.95,1219.5
7,4,2,1,4,4,3,1,1,74.25,0.854,0.022350000000000002,98.0,0.2605,2.95,30.25,1706.1
6,2,1,1,2,2,0,1,1,63.25,0.8125,0.03125,74.0,0.132,1.4500000000000002,112.15,2679.3
5,1,0,1,1,2,0,0,1,57.75,0.646,0.04915,82.0,0.2175,1.75,53.65,4625.7
4,0,0,1,0,1,0,0,0,35.75,0.729,0.058050000000000004,34.0,0.1103,2.35,65.35,2192.7
3,0,0,0,0,1,0,0,0,46.75,0.771,0.0402,42.0,0.1535,2.65,77.05000000000001,3165.8999999999996
2,0,0,0,0,1,0,0,0,52.25,0.896,0.067,66.0,0.1965,3.25,88.75,3652.5
1,0,0,0,0,0,0,0,0,68.75,0.9375,0.07594999999999999,90.0,0.239,3.55,100.44999999999999,4139.1
