name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.0,6,0.4888888888888889,0.4888888888888889,7,0.043967065245294604,2.0454545454545454,2.0454545454545454,3,4,148,22,804,12.0,13.0,12.0,16.0,15.0,11.0,18.0,11.0,13.5,0.32043497223082784,14.0,10.0,18.0,13.0,15.5,15.0
HERR VON PLATT,0.0,7,0.5,0.5,17,0.15693591816219898,2.0,2.0,4,10,88,10,492,6.0,8.0,12.0,7.0,6.0,10.0,12.0,14.0,9.375,0.3834610941337931,10.0,12.0,8.0,12.0,10.0,10.0
DIE MÄDCHEN,0.01948051948051948,6,0.4583333333333333,0.4583333333333333,9,0.0038006877916660466,2.181818181818182,2.181818181818182,2,2,26,2,110,12.0,16.0,7.0,11.0,18.0,15.0,20.0,19.0,14.75,0.5580178568571337,19.0,19.0,14.0,19.0,16.5,18.0
FLORA,0.15584415584415584,15,0.7333333333333333,0.7333333333333333,55,0.4370222423631024,1.3636363636363638,1.3636363636363638,23,151,2267,177,12101,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.125,0.04419417382415922,2.0,1.0,2.0,2.0,2.0,2.0
CHRISTOPH,0.01948051948051948,6,0.4583333333333333,0.4583333333333333,9,0.0038006877916660466,2.181818181818182,2.181818181818182,2,19,148,17,815,12.0,16.0,7.0,11.0,18.0,15.0,9.0,11.0,12.375,0.4626085779885317,11.0,18.0,14.0,11.0,12.5,11.0
HANNERL,0.01948051948051948,6,0.4583333333333333,0.4583333333333333,9,0.0038006877916660466,2.181818181818182,2.181818181818182,2,11,86,11,490,12.0,16.0,7.0,11.0,18.0,15.0,11.0,16.0,13.25,0.45193038338727726,12.0,16.0,14.0,16.0,15.0,13.0
NOTARIUS,0.0,6,0.5641025641025641,0.5641025641025641,6,0.05091379278229113,1.7727272727272727,1.7727272727272727,1,0,0,0,0,12.0,7.0,12.0,18.0,13.0,20.0,23.0,23.0,16.0,0.7319250547113999,20.0,22.0,13.0,23.0,18.0,21.0
ERSTER KNECHT,0.0,6,0.4888888888888889,0.4888888888888889,6,0.04256189903773902,2.0454545454545454,2.0454545454545454,2,10,88,10,405,12.0,13.0,12.0,18.0,17.0,15.0,12.0,14.0,14.125,0.2945752086843504,16.0,8.0,19.0,15.0,17.0,19.0
EMMA,0.0,7,0.5,0.5,17,0.1556160319738001,2.0,2.0,5,8,171,4,966,6.0,8.0,12.0,7.0,7.0,8.0,15.0,10.0,9.125,0.38053944323439437,9.0,11.0,9.0,10.0,9.5,9.0
DIE BAUERNBURSCHE,0.0,4,0.3333333333333333,0.3333333333333333,4,0.0003709922833423893,3.0,3.0,1,1,5,1,24,21.0,23.0,12.0,21.0,23.0,20.0,21.0,22.0,20.375,0.44288774375842527,23.0,15.0,23.0,22.0,22.5,23.0
SALOME,0.4155844155844156,11,0.6666666666666666,0.6666666666666666,18,0.12905320769222786,1.5,1.5,10,92,2183,136,11140,4.0,4.0,1.0,6.0,9.0,6.0,5.0,3.0,4.75,0.2969337347913552,5.0,9.0,5.0,5.0,5.0,5.0
TITUS,0.21861471861471854,16,0.7586206896551724,0.7586206896551724,82,0.5614745746839163,1.3181818181818183,1.3181818181818183,49,340,8006,361,44681,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
KONRAD,0.0,2,0.4489795918367347,0.4489795918367347,4,0.044628507043520026,2.227272727272727,2.227272727272727,3,5,99,2,503,23.0,21.0,12.0,21.0,14.0,11.0,16.0,13.0,16.375,0.5822428156951114,21.0,20.0,21.0,13.0,17.0,19.0
CHOR DER GESELLSCHAFT,0.0,7,0.5,0.5,7,0.0547624602510819,2.0,2.0,1,1,19,2,90,6.0,8.0,12.0,16.0,12.0,20.0,21.0,21.0,14.5,0.7379992257061365,17.0,23.0,11.0,21.0,16.0,17.0
SEPPEL,0.0,5,0.4489795918367347,0.4489795918367347,5,0.0035202342162294863,2.227272727272727,2.227272727272727,1,4,34,4,174,20.0,21.0,12.0,20.0,22.0,20.0,18.0,18.0,18.875,0.38636065220390725,22.0,13.0,22.0,20.0,21.0,22.0
FRAU VON CYPRESSENBURG,0.03896103896103896,10,0.6285714285714286,0.6285714285714286,43,0.3802947870804636,1.590909090909091,1.590909090909091,16,119,1531,93,8493,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.375,0.09300297614285562,4.0,4.0,4.0,4.0,4.0,4.0
PLUTZERKERN,0.005772005772005772,7,0.5,0.5,22,0.2085305460561121,2.0,2.0,13,63,992,41,5468,6.0,8.0,11.0,5.0,5.0,5.0,6.0,7.0,6.625,0.2582349082853495,6.0,7.0,6.0,6.0,6.0,6.0
SPUND,0.023809523809523808,7,0.5789473684210527,0.5789473684210527,16,0.1443901966458259,1.7272727272727273,1.7272727272727273,5,55,1079,36,5926,6.0,6.0,6.0,9.0,8.0,8.0,7.0,6.0,7.0,0.1494035761667992,7.0,5.0,6.0,7.0,6.5,7.0
CONSTANTIA,0.11976911976911978,14,0.7096774193548387,0.7096774193548387,50,0.4341579964646022,1.409090909090909,1.409090909090909,19,113,1550,84,8407,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.375,0.06469364618834571,3.0,3.0,3.0,3.0,3.0,3.0
GEORG,0.0,3,0.4583333333333333,0.4583333333333333,4,0.043156556789522064,2.181818181818182,2.181818181818182,3,15,246,10,1347,22.0,16.0,12.0,21.0,16.0,11.0,10.0,9.0,14.625,0.6193945056031968,18.0,21.0,20.0,9.0,14.5,12.0
MARQUIS,0.0,7,0.5,0.5,12,0.11860580220221999,2.0,2.0,6,44,934,25,5121,6.0,8.0,12.0,10.0,10.0,7.0,8.0,8.0,8.625,0.2403262291731209,8.0,6.0,10.0,8.0,9.0,8.0
HANNS,0.01948051948051948,6,0.4583333333333333,0.4583333333333333,9,0.0038006877916660466,2.181818181818182,2.181818181818182,2,9,74,9,344,12.0,16.0,7.0,11.0,18.0,15.0,14.0,17.0,13.75,0.45193038338727726,15.0,16.0,14.0,17.0,15.5,15.0
DIE KNECHTE,0.0,6,0.4888888888888889,0.4888888888888889,9,0.05898722370493585,2.0454545454545454,2.0454545454545454,3,5,20,5,121,12.0,13.0,12.0,11.0,11.0,11.0,16.0,20.0,13.25,0.3994974521642338,12.0,14.0,12.0,18.0,15.0,13.0
