,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,9,9,9,9,9,4,4,7.9990000000000006,0.9999,-0.0001,7.9990000000000006,0.33330000000000004,0.9999,21.2955,249.08700000000002
9,0,0,0,0,0,0,2,1,7.993,0.9991,-0.0009,7.993,0.33303499999999997,0.9991,145.05,693.9000000000001
8,0,0,0,0,0,0,1,1,7.9945,0.9993,-0.0007,7.9945,0.33309999999999995,0.9993,52.349999999999994,2021.7
7,0,0,0,0,0,0,1,1,7.996,0.9995,-0.0005,7.996,0.333165,0.9995,114.15,2464.3
6,0,0,0,0,0,0,1,1,7.9975000000000005,0.9997,-0.00030000000000000003,7.9975000000000005,0.333235,0.9997,299.55,2906.8999999999996
5,0,0,0,0,0,0,0,1,8.001000000000001,1.0001,0.0001,8.001000000000001,0.333365,1.0001,83.25,4234.7
4,0,0,0,0,0,0,0,0,8.002500000000001,1.0003,0.00030000000000000003,8.002500000000001,0.333435,1.0003,175.95,1136.5
3,0,0,0,0,0,0,0,0,8.004000000000001,1.0005,0.0005,8.004000000000001,0.3335,1.0005,206.85000000000002,1579.1
2,0,0,0,0,0,0,0,0,8.005500000000001,1.0007,0.0007,8.005500000000001,0.333565,1.0007,237.75,3349.5
1,0,0,0,0,0,0,0,0,8.007,1.0009,0.0009,8.007,0.333635,1.0009,268.65,3792.1000000000004
