,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,5,1,1,3,1,2,3.9996,0.9999,-0.0001,12.297,0.3675,8.346499999999999,52.663,3906.4500000000003
9,0,0,0,1,1,1,1,1,3.9964,0.9991,-0.0009,14.7,0.4455,9.75,74.9,3027.7785000000003
8,0,0,0,1,1,1,1,1,3.9972,0.9993,-0.0007,15.899999999999999,0.4585,14.65,82.3,4780.75
7,0,0,0,1,1,0,1,1,3.998,0.9995,-0.0005,17.1,0.47150000000000003,9.05,89.7,10900.85
6,0,0,0,1,1,0,1,0,3.9988,0.9997,-0.00030000000000000003,17.7,0.4845,10.45,119.3,5655.049999999999
5,0,0,0,0,0,0,0,0,4.0004,1.0001,0.0001,12.899999999999999,0.3805,11.15,60.099999999999994,6529.35
4,0,0,0,0,0,0,0,0,4.0012,1.0003,0.00030000000000000003,13.5,0.3935,11.85,67.5,7403.65
3,0,0,0,0,0,0,0,0,4.002,1.0005,0.0005,14.100000000000001,0.4065,12.55,97.1,8277.95
2,0,0,0,0,0,0,0,0,4.0028,1.0007,0.0007,15.3,0.4195,13.25,104.5,9152.25
1,0,0,0,0,0,0,0,0,4.0036,1.0009,0.0009,16.5,0.4325,13.95,111.9,10026.55
