,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,31,28,51,27,39,50,49,54,8.25,0.40800000000000003,0.021681,4.2669999999999995,0.0283275,2.0395,14.365,757.6175
9,12,9,4,25,12,5,7,3,2.4354999999999998,0.3705,0.0657,10.899999999999999,0.08555,4.15,41.5,2291.75
8,8,8,2,3,4,1,2,1,5.35,0.33299999999999996,0.10930000000000001,24.1,0.14250000000000002,6.25,68.5,5344.75
7,3,6,1,2,2,1,1,1,11.149999999999999,0.4455,0.197,17.5,0.4275,8.35,122.5,6871.25
6,3,3,1,2,1,1,1,1,14.05,0.29500000000000004,0.28500000000000003,30.7,0.1995,10.45,257.5,14503.75
5,1,2,1,1,1,1,0,0,16.95,0.483,0.41600000000000004,63.7,0.3135,12.55,95.5,3818.25
4,1,2,0,0,1,1,0,0,19.85,0.5205,0.153,37.3,0.5409999999999999,20.95,149.5,8397.75
3,1,1,0,0,0,0,0,0,28.55,0.257,0.241,43.900000000000006,0.2565,14.649999999999999,176.5,9924.25
2,0,1,0,0,0,0,0,0,22.75,0.596,0.3285,50.5,0.37050000000000005,16.75,203.5,11450.75
1,0,0,0,0,0,0,0,0,25.65,0.558,0.372,57.099999999999994,0.48450000000000004,18.85,230.5,12977.25
