,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,4,6,3,2,4,5,6,6.85,0.6945,0.009009,13.75,0.0376,2.089,9.217,172.095
9,2,2,2,3,2,3,2,2,8.649999999999999,0.8425,0.045450000000000004,23.95,0.1975,4.300000000000001,42.5,2702.5
8,2,2,2,2,2,2,1,1,9.55,0.892,0.118,3.5244999999999997,0.251,13.1,25.900000000000002,735.5
7,1,1,1,1,1,1,1,1,1.4455,0.4475,0.0273,8.649999999999999,0.09125,6.5,59.1,1016.5
6,1,1,1,1,1,1,1,1,3.25,0.5465,0.173,34.150000000000006,0.14450000000000002,8.7,75.7,1297.5
5,1,1,0,1,1,1,1,1,5.05,0.6455,0.0636,39.25,0.3045,21.9,92.3,1578.5
4,1,1,0,1,1,0,1,0,5.95,0.744,0.0818,49.45,0.35750000000000004,10.9,158.7,454.5
3,1,0,0,0,1,0,0,0,7.75,0.497,0.09995,18.85,0.4645,15.299999999999999,108.9,1859.5
2,0,0,0,0,1,0,0,0,2.3499999999999996,0.596,0.136,29.05,0.5175000000000001,17.5,125.5,2140.5
1,0,0,0,0,0,0,0,0,4.15,0.7935,0.1545,44.349999999999994,0.41100000000000003,19.700000000000003,142.10000000000002,2421.5
