,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,8,4,3,7,3,3,4.0,0.622,0.009701999999999999,5.5,0.2165,1.1485,22.75,225.829
9,3,3,2,3,3,3,2,3,5.6,0.7005,0.14700000000000002,15.3,0.47150000000000003,3.85,8.1775,682.3
8,3,3,1,2,2,2,2,3,9.6,0.897,0.04895,2.693,0.174,2.05,138.75,1136.5
7,1,2,1,2,2,0,1,2,2.396,0.5429999999999999,0.186,4.1,0.259,1.4500000000000002,37.25,1590.6999999999998
6,1,1,0,1,1,0,1,1,3.2,0.74,0.0294,8.3,0.0886,1.75,51.75,4315.9
5,1,0,0,0,1,0,1,0,7.199999999999999,0.5825,0.0685,6.9,0.1315,2.35,66.25,2044.9
4,0,0,0,0,0,0,1,0,4.800000000000001,0.6615,0.0881,9.7,0.3015,2.65,109.75,2499.1
3,0,0,0,0,0,0,1,0,6.4,0.7795000000000001,0.10745,11.100000000000001,0.344,2.95,124.25,2953.3
2,0,0,0,0,0,0,0,0,8.0,0.8185,0.127,12.5,0.38649999999999995,3.25,80.75,3407.5
1,0,0,0,0,0,0,0,0,8.8,0.8574999999999999,0.16649999999999998,13.899999999999999,0.429,3.55,95.25,3861.7
