metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.399647049335,0.435544771818,0.452701395426,0.0253767568455,0.45270139542567744,powerlaw
closeness,0.399112141362,0.436674891099,0.442575226389,0.0716719984116,0.4425752263890286,powerlaw
betweenness,0.0480208208462,0.0975310583663,0.100744132493,0.36335075344,0.3633507534399236,quadratic
strength,0.340296054704,0.438783741445,0.540223395149,0.201189154642,0.5402233951485598,powerlaw
eigenvector_centrality,0.350848049614,0.446706950469,0.45407201128,0.17455805353,0.45407201128021213,powerlaw
frequency,0.12330275838,0.24143625261,0.314993741746,0.323067094539,0.3230670945386217,quadratic
speech_acts,0.152157410357,0.301492430524,0.341779680552,0.519210946701,0.5192109467007108,quadratic
words,0.0635085873978,0.139162208018,0.341516474272,0.325206458986,0.3415164742721183,powerlaw
