,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,9,3,3,4,4,4,6.1,0.6775,0.0082665,2.386,0.0250965,1.7425,7.4745,201.8115
9,3,2,1,2,2,2,2,2,1.2970000000000002,0.144,0.1585,19.200000000000003,0.3805,7.75,143.45,2242.35
8,1,1,0,2,2,2,1,1,6.7,0.41100000000000003,0.025,27.6,0.482,15.25,37.75,1019.25
7,0,1,0,1,1,1,1,1,1.9000000000000001,0.7444999999999999,0.041650000000000006,10.8,0.1775,6.25,83.05,1426.9499999999998
6,0,0,0,1,1,1,1,1,2.5,0.211,0.05835,13.6,0.2285,9.25,98.15,1834.65
5,0,0,0,1,1,0,1,1,3.0999999999999996,0.27749999999999997,0.075,22.0,0.3295,3.25,113.25,3873.15
4,0,0,0,0,0,0,0,0,3.7,0.34450000000000003,0.09165000000000001,5.199999999999999,0.07585,4.75,22.65,611.55
3,0,0,0,0,0,0,0,0,4.3,0.47750000000000004,0.10850000000000001,8.0,0.1265,10.75,52.849999999999994,2650.05
2,0,0,0,0,0,0,0,0,4.9,0.5445,0.125,16.4,0.279,12.25,67.95,3057.75
1,0,0,0,0,0,0,0,0,5.5,0.611,0.14150000000000001,24.799999999999997,0.4315,13.75,128.35,3465.45
