index;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
112;1.0;112;VIERTER RAT,ERSTER RAT,ZWEITER RAT,OKURIRASÛNA,FÜNFTER RAT,DRITTER RAT,LEKAFOLIRÂM,GRAF ABGRUND,MESMEIMÔNIO,SECHSTER RAT;10;1;1904-Scheerbart_Paul-Okurirasûna-lina;Scheerbart, Paul;1.0;0.525;Grosse Weltkomödie in fünf Akten;1.0;9;Okurirasûna;45;1.0;[10];5;Komödie;1.0;1904;1.0;0.4;0.23416699954;acts;9.0;0.9176081945547928;0.05043673729243771;1;1.125;;0.9263978020723238;powerlaw;0.09999132026415058;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.38636382737911434;exponential;0.3917472416206127;powerlaw;0.3778786557220061;quadratic;0.38215535100873355;powerlaw;0.32908731730001406
194;1.3333333333333333;194;ARIDÄUS,STRATO,PHILOTAS;4;1;1759-Lessing_Gotthold_Ephraim-Philotas-lina;Lessing, Gotthold Ephraim;0.5833333333333333;0.47619047619;Ein Trauerspiel;0.75;3;Philotas;4;0.4637499999999949;[4];8;Trauerspiel;0.6666666666666666;1759;1.3333333333333273;0.625;0.1064794275;scenes;2.0;0.8198654129806557;0.1609418937583023;1;1.0;;0.8333333333333335;powerlaw;0.26435399891013245;powerlaw;0.26654052971985676;quadratic;0.4912624341154539;exponential;0.29031292896119065;exponential;0.3624783325670484;powerlaw;0.20511601082068798;powerlaw;0.3620860957792713;powerlaw;0.25267532941813997
17;1.3818181818181818;17;WEGRAT,JULIAN,FELIX;11;1;1904-Schnitzler_Arthur-Der_einsame_Weg-lina;Schnitzler, Arthur;0.8386002886002886;0.58;Schauspiel in fünf Akten;0.2727272727272727;10;Der einsame Weg;34;0.6202037518037525;[11];36;Schauspiel;0.6181818181818182;1904;1.3834545454545681;0.6388888888888888;0.192139169139;scenes;6.181818181818182;0.9194174695202572;0.05660965434033691;1;1.5;;0.9132420091324202;powerlaw;0.6032987428293966;powerlaw;0.4916581352039837;quadratic;0.30808978539220955;powerlaw;0.47994209212989225;powerlaw;0.4226099546560087;powerlaw;0.46352554147193925;powerlaw;0.5438119039419342;powerlaw;0.5528388397795381
102;1.1166666666666667;102;BARON,LORENZO,REDEGONDA,MARFISA,DER GRAF,SALAINO,CESARINO,VITTORIA,DER ABBATE;16;1;1899-Hofmannsthal_Hugo_von-Der_Abenteurer_und_die_Sängerin_oder_Die_Geschenke_des_Lebens-lina;Hofmannsthal, Hugo von;0.9416666666666668;0.5625;In einem Aufzug (mit einer Verwandlung);0.5625;15;Der Abenteurer und die Sängerin oder Die Geschenke des Lebens;106;0.8833656711344215;[16];2;;0.8833333333333333;1899;1.1166666666666636;1.0;0.0;acts;13.25;0.7806410898773495;0.2232958162575631;1;1.0;;0.6717514760105966;quadratic;0.5534904256989833;quadratic;0.4675020421264945;quadratic;0.49162530395794823;quadratic;0.3042757795774854;quadratic;0.3020388643077322;quadratic;0.4911867641686086;quadratic;0.5069458139159602;quadratic;0.2966498537015053
368;2.003171247357294;368;PHAON,NERO,ZENTURJO,PRÄTOR,EPAPHRODITUS;52;2;1898-Panizza_Oskar-Nero-lina;Panizza, Oskar;0.9355988210065853;0.920153061224;Tragödie in fünf Aufzügen;0.09615384615384616;30;Nero;285;0.21585745346051372;[44, 8];8;Tragödie;0.2149321266968326;1898;1.8567269984917047;1.0;0.110601960325;scenes;10.961538461538462;0.4428545062502849;0.2636123676325336;1;1.125;;0.19292932311061847;quadratic;0.563651158380447;powerlaw;0.5332718951598008;quadratic;0.4250613057205155;quadratic;0.6762370928912869;quadratic;0.6653091997615697;quadratic;0.37051389946069524;quadratic;0.4094132084099923;quadratic;0.3424557787183159
72;1.3333333333333333;72;ROSALINDE,DOKTOR FAUST;4;1;1782-Schink_Johann_Friedrich-Der_neue_Doktor_Faust-lina;Schink, Johann Friedrich;0.5833333333333333;0.589743589744;Eine Plaisanterie mit Gesang, in zwei Aufzügen;0.5;3;Der neue Doktor Faust;4;0.47016666666666135;[4];14;;0.6666666666666666;1782;1.3333333333333273;0.5;0.191879865988;scenes;2.0;0.7919057994270082;0.1500671672487663;1;1.0;;0.7999999999999999;powerlaw;0.26435399891013245;powerlaw;0.26654052971985676;quadratic;0.4912624341154539;powerlaw;0.36849554280082786;quadratic;0.55317028051167;quadratic;0.6546731512490653;powerlaw;0.36222149198403053;powerlaw;0.36321104379066704
402;1.588235294117647;402;FRANZISKA,HASEMANN;18;1;1879-LArronge_Adolph-Hasemanns_Töchter-lina;L'Arronge, Adolph;0.821029896029896;0.588848533764;Volksstück in 4 Akten;0.1111111111111111;14;Hasemann's Töchter;73;0.4770605248146909;[18];60;;0.477124183006536;1879;1.5288954248366065;0.6166666666666667;0.198049407724;scenes;8.11111111111111;0.8643206424001814;0.07760517594026982;1;1.625;;0.8496134242100052;powerlaw;0.7123959676332656;powerlaw;0.7388300994090022;quadratic;0.39953029793946326;powerlaw;0.548110224036297;powerlaw;0.40892309708933006;powerlaw;0.44137057992503037;powerlaw;0.5052484745029939;powerlaw;0.3817938557123568
188;1.0;188;MALCHEN,FRAU VON BERG,BARON,FÜRST,HANS;6;1;1799-Kotzebue_August_von-Der_Hyperboreische_Esel_oder_Die_heutige_Bildung-lina;Kotzebue, August von;1.0;0.587878787879;Ein drastisches Drama und philosophisches Lustspiel für Jünglinge. In einem Aufzuge;0.8333333333333334;5;Der Hyperboreische Esel, oder Die heutige Bildung;15;1.0;[6];12;;1.0;1799;1.0;0.9166666666666666;0.175391468224;scenes;5.0;0.5820612572077049;0.31799433611023026;1;1.5;;0.6087595874350709;powerlaw;0.09999070363620977;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.46106546284157146;powerlaw;0.47666629342476396;powerlaw;0.4263940087059772;powerlaw;0.4234503721404105;quadratic;0.5173743415802771
303;1.4789473684210526;303;ADJUTANT,FRAU VON WALLENFELD,GEHEIMERATH,MAJOR STERN,HERR VON WALLENFELD,HOFRATH,GENERAL;20;1;1796-Iffland_August_Wilhelm-Der_Spieler-lina;Iffland, August Wilhelm;0.7837181772475891;0.573356894841;Ein Schauspiel in fünf Aufzügen;0.35;18;Der Spieler;100;0.5272930324985473;[20];65;Schauspiel;0.5263157894736842;1796;1.4745684210526258;0.9538461538461539;0.223999488291;scenes;10.0;0.8589860499577805;0.07806375001754005;1;1.0;;0.848006259623228;powerlaw;0.8227307292557228;powerlaw;0.7399372563507352;quadratic;0.5104626735307602;powerlaw;0.6398902731982131;powerlaw;0.4892641676274644;powerlaw;0.5976267078371064;quadratic;0.516614749651283;quadratic;0.5069933630678412
385;1.9607843137254901;385;TOBIAS BUNTSCHUH,MUTTER BUNTSCHUH,WENDELBORN;19;2;1920-Hauptmann_Carl-Tobias_Buntschuh-lina;Hauptmann, Carl;0.6914483177641073;0.664413265306;Eine burleske Tragödie in fünf Akten;0.15789473684210525;11;Tobias Buntschuh;42;0.22996908939014205;[18, 1];57;Tragödie;0.24561403508771928;1920;2.02280701754386;0.6666666666666666;0.264186650108;scenes;4.421052631578948;0.8706839593916297;0.07151524476363304;1;1.25;;0.829086436092749;powerlaw;0.6013128103954772;exponential;0.7173035483140997;quadratic;0.27317137096674815;powerlaw;0.5731050201246346;powerlaw;0.3850543856424882;powerlaw;0.5082989607741957;powerlaw;0.4217839332879433;powerlaw;0.4496290980112855
258;2.302824858757062;258;SERAPHINA,CHOR,FAUST,BÖSE GEISTER;63;3;1823-Voß_Julius_von-Faust-lina;Voß, Julius von;0.7573752915858177;0.796301106301;Trauerspiel mit Gesang und Tanz;0.06349206349206349;38;Faust;212;0.10723134402686223;[60, 2, 1];61;Trauerspiel;0.10855094726062468;1823;2.3553097798259084;1.0;0.244622549516;scenes;6.73015873015873;0.633256910792735;0.15755627510526762;1;1.0;;0.5793768431244151;quadratic;0.6991917725463133;powerlaw;0.553750257223924;quadratic;0.3748038185223498;quadratic;0.7247617375359872;quadratic;0.4935083157512986;quadratic;0.5013045397613357;quadratic;0.620202102426055;quadratic;0.6565187377838515
366;1.6838235294117647;366;LIPS,STIFLER,JUSTITIÄR,GLUTHAMMER,KRAUTKOPF;17;1;1844-Nestroy_Johann-Der_Zerrissene-lina;Nestroy, Johann;0.8103037485390426;0.666770186335;Posse mit Gesang in drei Aufzügen;0.29411764705882354;13;Der Zerrissene;62;0.4512481061422239;[17];47;Posse;0.45588235294117646;1844;1.5564999999999938;0.6808510638297872;0.235311342086;scenes;7.294117647058823;0.8677499747007078;0.07782551602733662;1;1.625;;0.9021581167349209;powerlaw;0.7232305809184969;powerlaw;0.7195370086491202;quadratic;0.28161483575412183;powerlaw;0.6636979067664389;powerlaw;0.4609231086504685;powerlaw;0.44813631729088454;quadratic;0.4745773214393222;quadratic;0.38959978347130386
441;2.45;441;MIRZA,JOAB,ACHIOR,HOLOFERNES,STIMMEN;25;1;1849-Nestroy_Johann-Judith_und_Holofernes-lina;Nestroy, Johann;0.835012543012543;0.619719926538;Travestie in einem Akt;0.2;13;Judith und Holofernes;88;0.29199808913308933;[25];23;;0.29333333333333333;1849;1.7905966666666442;1.0;0.220006772969;scenes;7.04;0.5637055134896547;0.18158588040035503;1;1.625;;0.559815324223344;powerlaw;0.7481310892432518;powerlaw;0.5207746138830723;quadratic;0.5768733245298127;powerlaw;0.7511468293509185;powerlaw;0.45582101477944315;quadratic;0.7076720800031052;quadratic;0.49208017306219665;quadratic;0.438299749070276
362;1.7747126436781608;362;PRINZESSIN NATALIE,OBRIST KOTTWITZ,STRANZ,DER GRAF VON HOHENZOLLERN,FELDMARSCHALL DÖRFLING,OFFIZIER,GRAF TRUCHSS,DER PRINZ VON HOMBURG,DER KURFÜRST;33;2;1810-Kleist_Heinrich_von-Prinz_Friedrich_von_Homburg-lina;Kleist, Heinrich von;0.8102858459412626;0.767063492063;Ein Schauspiel;0.2727272727272727;24;Prinz Friedrich von Homburg;145;0.27743118962637686;[3, 30];36;Schauspiel;0.2746212121212121;1810;1.7848484848484847;0.9722222222222222;0.190379156123;scenes;8.787878787878787;0.8356505323796145;0.11411201028957141;1;1.125;;0.7755375246750711;powerlaw;0.6767319433215309;powerlaw;0.7194555249817698;quadratic;0.40870834512823573;powerlaw;0.5654471204019713;powerlaw;0.4062928308816812;quadratic;0.4227447718630214;quadratic;0.44144710108756635;quadratic;0.3780428022515816
292;1.3137254901960784;292;CHOR,SAFFI,ZSUPÁN,BARINKAY,ALLGEMEINER CHOR;18;1;1885-Schnitzer_Ignaz-Der_Zigeunerbaron-lina;Schnitzer, Ignaz;0.8814916564916567;0.729815323565;Operette in 3 Acten;0.2777777777777778;16;Der Zigeunerbaron;107;0.6994829904391182;[18];13;Operette;0.6993464052287581;1885;1.300653594771259;0.8461538461538461;0.158354144503;scenes;11.88888888888889;0.8614366006834631;0.09599308932045751;1;1.125;;0.8753243857969629;exponential;0.6794339042012782;exponential;0.72936114664954;quadratic;0.5437600060472296;powerlaw;0.6447026953040336;powerlaw;0.6629982063192139;powerlaw;0.5323157842691125;quadratic;0.5011803593318106;quadratic;0.5720831876340071
44;1.4545454545454546;44;DORTHEE,FRENZ;12;1;1835-Malß_Karl-Jungfern_Köchinnen-lina;Malß, Karl;0.7814153439153438;0.487345679012;Lokalposse in einem Akt;0.16666666666666666;10;Jungfern Köchinnen;41;0.6207882455507449;[12];28;;0.6212121212121212;1835;1.3797272727272982;0.8571428571428571;0.248714497129;acts;6.833333333333333;0.7703169042544717;0.13474572076091176;1;1.25;;0.8581449237144743;exponential;0.8408302327436826;exponential;0.6731263821315765;quadratic;0.3056305289826826;powerlaw;0.5177270655332349;powerlaw;0.5448354344220698;quadratic;0.5083615391165763;quadratic;0.5481131183112139;powerlaw;0.421266384724298
34;1.2857142857142858;34;POLIZIST,DR. LANGENBECK,URBAN,HAESER;8;1;1904-Scheerbart_Paul-Es_lebe_Europa-lina;Scheerbart, Paul;0.8464285714285714;0.495833333333;Eine Kapitalisten-Tragödie in fünf Akten;0.5;7;Es lebe Europa!;20;0.7155017857142885;[8];5;Tragödie;0.7142857142857143;1904;1.2859285714285753;1.0;0.178875732781;acts;5.0;0.9237683476063356;0.04624897104918515;1;1.0;;0.9277781834703689;powerlaw;0.44565863056690536;powerlaw;0.43058059345744726;quadratic;0.21572149920823802;quadratic;0.373946636127064;quadratic;0.43587951893486143;quadratic;0.3206260677338517;quadratic;0.3221880822674681;quadratic;0.29735315051855493
100;1.3956043956043955;100;MAGDA,MARIE,MAX,FRAU SCHWARTZE,PFARRER,SCHWARTZE;14;1;1893-Sudermann_Hermann-Heimat-lina;Sudermann, Hermann;0.830890934462363;0.542948717949;Schauspiel in vier Akten;0.42857142857142855;13;Heimat;55;0.6050151130615415;[14];53;Schauspiel;0.6043956043956044;1893;1.3963076923076858;0.6037735849056604;0.204327506643;scenes;7.857142857142857;0.8295209479642747;0.13112111368170654;1;2.0;;0.8090527439189547;powerlaw;0.5655743090250609;powerlaw;0.4391542654025773;quadratic;0.3018440103160658;powerlaw;0.5792277785203788;powerlaw;0.4092938986305106;powerlaw;0.5100656762383284;powerlaw;0.4129270462046749;quadratic;0.6215579233799173
342;1.2857142857142858;342;NICANDER,PHILINTE,AGENOR,CATHRINE,JULIANE;7;1;1748-Schlegel_Johann_Elias-Der_Triumph_der_guten_Frauen-lina;Schlegel, Johann Elias;0.8428571428571429;0.487209302326;Ein Lustspiel in fünf Aufzügen;0.7142857142857143;6;Der Triumph der guten Frauen;15;0.7123047619047652;[7];44;Lustspiel;0.7142857142857143;1748;1.286285714285718;0.8863636363636364;0.202115338209;scenes;4.285714285714286;0.6827515514588806;0.19660970236020822;1;1.75;;0.6785714285714287;powerlaw;0.45191387548087314;powerlaw;0.4328565987616714;quadratic;0.3774074908269731;exponential;0.5569838880922338;exponential;0.41007650082260216;exponential;0.4572158371428249;exponential;0.479499800686746;exponential;0.46564349413994244
150;1.0;150;DIENER,GÄRTNER,GRAF,LOLO,KOMTESSE,WASNER,PROFESSOR WINDHOFER,DER FÜRST,PHILIPP;9;1;1909-Schnitzler_Arthur-Komtesse_Mizzi_oder_Der_Familientag-lina;Schnitzler, Arthur;1.0;;Komödie in einem Akt;1.0;8;Komtesse Mizzi oder Der Familientag;36;1.0;[9];1;Komödie;1.0;1909;1.0;1.0;;acts;8.0;0.945614971893967;0.0;1;1.0;;;powerlaw;0.0999898922001955;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.0999898922001955;powerlaw;0.09998251562069893;powerlaw;0.09998556794097246;powerlaw;0.3311540213243298;powerlaw;0.4464500457633981
409;1.0;409;DAS MÄDCHEN,ALCESTE,MERKURIUS,WIELAND,EURIPIDES,PLUTO,CHARON,LITERATOR,ADMET,HERKULES;10;1;1774-Goethe_Johann_Wolfgang_von-Götter_Helden_und_Wieland-lina;Goethe, Johann Wolfgang von;1.0;;Eine Farce;1.0;9;Götter, Helden und Wieland;45;1.0;[10];1;;1.0;1774;1.0;1.0;;acts;9.0;0.8862587350511957;0.0;1;1.125;;;powerlaw;0.09999132026415058;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.09999132026415058;powerlaw;0.09998256242118653;powerlaw;0.09998556794097246;powerlaw;0.4426486839559718;powerlaw;0.48782848784631005
242;1.6761904761904762;242;FAUST,GEISTER,MEPHISTOPHELES;21;1;1816-Bernard_Josef_Karl-Faust-lina;Bernard, Josef Karl;0.7394578966007537;0.676596530085;Große romantische Oper in drei Akten;0.14285714285714285;16;Faust;85;0.4054792992410641;[21];44;Oper;0.40476190476190477;1816;1.6108238095238092;0.75;0.252817499042;scenes;8.095238095238095;0.92348344726267;0.04636859206662623;1;1.25;;0.8855658568890133;powerlaw;0.7574775221407912;powerlaw;0.6572648045957938;quadratic;0.2715276459350162;powerlaw;0.5600683755525735;quadratic;0.5588889716090362;quadratic;0.6444081133423388;quadratic;0.6812898098442504;quadratic;0.7127656214293099
192;1.2777777777777777;192;HEINRICH,JUNGFER FRÖHLICHIN,ERNST GOTTHART;9;1;1745-Quistorp_Theodor_Johann-Der_Hypochondrist-lina;Quistorp, Theodor Johann;0.870899470899471;0.45;Ein deutsches Lustspiel;0.3333333333333333;8;Der Hypochondrist;26;0.7200084656084663;[9];30;Lustspiel;0.7222222222222222;1745;1.2778055555555836;0.43333333333333335;0.198702689012;scenes;5.777777777777778;0.9170868542800896;0.04733477276046965;1;1.0;;0.8991914132931391;exponential;0.6334076845391194;powerlaw;0.575581057663199;quadratic;0.28066876881152325;powerlaw;0.6134475703676792;powerlaw;0.5828949419668314;powerlaw;0.6493811521506898;powerlaw;0.3678733416725385;powerlaw;0.5138859485947924
123;2.3473541383989147;123;ELISABETH,GÖTZ,MARIA,LERSE;70;2;1773-Goethe_Johann_Wolfgang_von-Götz_von_Berlichingen_mit_der_eisernen_Hand-lina;Goethe, Johann Wolfgang von;0.8524509301388127;0.903657507023;Ein Schauspiel;0.05714285714285714;44;Götz von Berlichingen mit der eisernen Hand;274;0.11297831626823224;[67, 3];53;Schauspiel;0.1134575569358178;1773;2.263817805383023;0.9622641509433962;0.166201565361;acts;7.828571428571428;0.6080138277573232;0.2302463246287344;1;1.0;;0.36315713054063686;quadratic;0.6462905758342814;powerlaw;0.5413771302672695;quadratic;0.5750170534162482;quadratic;0.6752928203024087;quadratic;0.6715716833519296;quadratic;0.664446648718968;quadratic;0.6566993015035663;quadratic;0.5242627061218443
200;1.4835164835164836;200;FRAU VON ERBSENSTEIN,SCHNOFERL,KAUZ;14;1;1841-Nestroy_Johann-Das_Mädl_aus_der_Vorstadt_oder_Ehrlich_währt_am_längsten-lina;Nestroy, Johann;0.7333333333333333;0.61626984127;Posse in drei Aufzügen;0.21428571428571427;12;Das Mädl aus der Vorstadt oder Ehrlich währt am längsten;55;0.6043598346098339;[14];59;;0.6043956043956044;1841;1.3961318681318624;0.3559322033898305;0.222255365911;scenes;7.857142857142857;0.7983374051386668;0.17086303545066686;1;1.0;;0.9481813921743542;exponential;0.7342283260667842;powerlaw;0.689417092430524;quadratic;0.272574752984553;powerlaw;0.5935152232885953;exponential;0.4325267112656346;powerlaw;0.5276961105998685;powerlaw;0.36379149791702725;quadratic;0.4952404038654199
296;1.3055555555555556;296;HERR GREGORIO,BARTOLINO,AMBROSIO,EIN BAUER,SEBASTIANO,ANSELMO;9;1;1847-Hebbel_Friedrich-Trauerspiel_in_Sizilien-lina;Hebbel, Friedrich;0.8904761904761904;0.700396825397;Tragikomödie in einem Akt;0.6666666666666666;8;Trauerspiel in Sizilien;25;0.6940751322751321;[9];7;Tragikomödie;0.6944444444444444;1847;1.305888888888902;1.0;0.256658923915;scenes;5.555555555555555;0.842247107239881;0.1584354881274734;1;1.0;;0.7899438584070567;powerlaw;0.3802666282772429;powerlaw;0.36998654838087786;quadratic;0.49090712345296816;powerlaw;0.4348470556716939;powerlaw;0.4422722829380922;quadratic;0.5596660124933637;quadratic;0.4573371144451597;quadratic;0.467165909367824
377;1.0;377;KADIDJA,BURIDAN;4;1;1908-Wedekind_Frank-Die_Zensur-lina;Wedekind, Frank;1.0;0.375;Theodizee in einem Akt;0.5;3;Die Zensur;6;1.0;[4];3;;1.0;1908;1.0;0.6666666666666666;0.125;scenes;3.0;0.8427188724235732;0.13175562997182233;1;1.0;;0.7378647873726218;powerlaw;0.09998918340488583;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;exponential;0.31856807317608027;exponential;0.31592712352320385;quadratic;0.3974888284234738;powerlaw;0.3666532274253237;powerlaw;0.38199753393650737
167;1.378787878787879;167;RUF,JAGUSCHINSKY,MENZIKOF,THEOPHANES,PETER,OSTERMANN,GORDON;12;1;1832-Immermann_Karl-Eudoxia-lina;Immermann, Karl;0.9242424242424242;0.833333333333;Ein Epilog;0.5833333333333334;11;Eudoxia;41;0.6223959896584895;[12];2;;0.6212121212121212;1832;1.3797878787879043;1.0;0.0;acts;6.833333333333333;0.7959345885931209;0.166517386669936;1;1.0;;0.6343796258577841;quadratic;0.4911867641686086;quadratic;0.4905904221811893;quadratic;0.4910841545965451;quadratic;0.4911867641686086;quadratic;0.4900457519286763;quadratic;0.4911867641686086;quadratic;0.4937855681526204;quadratic;0.5709917719064123
59;1.840725806451613;59;RAPUNZEL;32;1;1913-Hauptmann_Carl-Die_armseligen_Besenbinder-lina;Hauptmann, Carl;0.7726166199351941;0.653069561158;Altes Märchen in fünf Akten;0.03125;24;Die armseligen Besenbinder;144;0.2893796178814199;[32];35;;0.2903225806451613;1913;1.7568205645161288;0.9142857142857143;0.239331356057;scenes;9.0;0.6998741977167686;0.1790183751418293;1;1.75;;0.4692204064210833;powerlaw;0.5498624448915195;powerlaw;0.6405370161684785;quadratic;0.4677104067312772;powerlaw;0.5527949127803049;quadratic;0.5056944425842274;quadratic;0.7318084666692157;quadratic;0.5595268548369136;quadratic;0.5681292071874523
395;1.3333333333333333;395;HERR REINHART,HERR VIELWITZ;7;1;1745-Gottsched_Luise_Adelgunde_Victorie-Der_Witzling-lina;Gottsched, Luise Adelgunde Victorie;0.7333333333333333;0.552380952381;Ein deutsches Nachspiel in einem Aufzuge;0.2857142857142857;6;Der Witzling;14;0.6627285714285744;[7];8;;0.6666666666666666;1745;1.3370476190476128;0.5;0.17261494248;scenes;4.0;0.8973830603092894;0.05881015274041835;1;1.625;;0.8214285714285715;powerlaw;0.4848360832547164;powerlaw;0.46032998566722494;quadratic;0.3525245851195369;linear;0.4594059864076703;linear;0.5017686037102842;quadratic;0.4676410206494106;powerlaw;0.5453967616026739;powerlaw;0.689560876898421
338;1.980952380952381;338;PÄTUS,MAJOR,DER ALTE PÄTUS,GEHEIMER RAT,FRITZ;24;2;1774-Lenz_Jakob_Michael_Reinhold-Der_Hofmeister_oder_Vorteile_der_Privaterziehung-lina;Lenz, Jakob Michael Reinhold;0.7637022699522701;0.89943977591;Eine Komödie;0.20833333333333334;14;Der Hofmeister oder Vorteile der Privaterziehung;62;0.21684662097162094;[21, 3];35;Komödie;0.2246376811594203;1774;2.0320289855072455;1.0;0.220407466726;scenes;5.166666666666667;0.8553509840129411;0.08250708068699274;1;1.125;;0.791412455316558;quadratic;0.5361104511551429;powerlaw;0.642574787177119;quadratic;0.5354258226406481;powerlaw;0.5353098210577316;quadratic;0.521311170965944;powerlaw;0.43689483043327126;powerlaw;0.4228401251316667;quadratic;0.5195493319314204
225;1.3333333333333333;225;DER BÜRGERMEISTER,SABINE,OLMERS,HERR STAAR,FRAU STAAR,SPERLING,KLAUS;13;1;1803-Kotzebue_August_von-Die_deutschen_Kleinstädter-lina;Kotzebue, August von;0.8637362637362637;0.468269230769;Ein Lustspiel in vier Akten;0.5384615384615384;12;Die deutschen Kleinstädter;52;0.665562248862249;[13];53;Lustspiel;0.6666666666666666;1803;1.3334743589743527;0.9245283018867925;0.236982160656;scenes;8.0;0.9008551384716181;0.05957566300633236;1;1.0;;0.9063360881542699;powerlaw;0.9295851605827111;powerlaw;0.8075598627447444;quadratic;0.34743142692259243;powerlaw;0.6465927678645553;powerlaw;0.41650851098288877;powerlaw;0.6202884484880332;powerlaw;0.46269994707190687;powerlaw;0.46622267796595673
138;1.0;138;ZWEITES GESPENST,LISETTE,FRIEDRICH,AMALIE,DRITTES GESPENST,ERSTES GESPENST;6;1;1904-Scheerbart_Paul-Lachende_Gespenster-lina;Scheerbart, Paul;1.0;;Ein Schauspiel zwischen schwarzen Wänden in einem Aufzuge;1.0;5;Lachende Gespenster;15;1.0;[6];1;Schauspiel;1.0;1904;1.0;1.0;;acts;5.0;0.9428571428571428;0.0;1;1.0;;;powerlaw;0.09999070363620977;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.09999070363620977;powerlaw;0.099984635550042;powerlaw;0.09998556794097246;powerlaw;0.571516837967551;powerlaw;0.5763497002702923
15;1.3238095238095238;15;DELOMER,DER ALTE DOMINIQUE,MARQUIS,DOMINIQUE;15;1;1802-Iffland_August_Wilhelm-Das_Erbtheil_des_Vaters-lina;Iffland, August Wilhelm;0.8586787286787287;0.539981447124;Ein Schauspiel in vier Aufzügen;0.26666666666666666;14;Das Erbtheil des Vaters;71;0.6763219946719939;[15];50;Schauspiel;0.6761904761904762;1802;1.323828571428568;0.3;0.207669023806;scenes;9.466666666666667;0.8157751307989438;0.11025012902440685;2;1.5;;0.8061158216384433;exponential;0.931296451921999;powerlaw;0.8487129020362945;quadratic;0.4961307671632852;quadratic;0.5332116913920326;quadratic;0.3976420884358046;powerlaw;0.4096401643249402;quadratic;0.4124672343536516;quadratic;0.40210551843222486
391;1.0952380952380953;391;VALER,LELIO,LISETTE,LAURA,LEANDER,WUMSHÄTER;7;1;1755-Lessing_Gotthold_Ephraim-Der_Misogyn-lina;Lessing, Gotthold Ephraim;0.9238095238095239;0.495454545455;Ein Lustspiel in drei Aufzügen;0.8571428571428571;6;Der Misogyn;19;0.9037714285714097;[7];23;Lustspiel;0.9047619047619048;1755;1.09523809523808;0.9130434782608695;0.189175631758;scenes;5.428571428571429;0.7576522225618655;0.1763985846917436;1;1.0;;0.854686736757637;quadratic;0.39672179012585285;quadratic;0.396664973759946;quadratic;0.4907132240757981;powerlaw;0.5701994076359098;quadratic;0.5952516760112521;powerlaw;0.470057361652899;powerlaw;0.32265349788558306;powerlaw;0.41383019432648716
81;1.2292490118577075;81;DIE SCHNITZLER,DIE WALDARBEITER,SEIFERT,ERMISCHER,NEUBERT,NEUMERKEL,ULBRICH,DIE LEUTE,FRAU SEIFERT,FRAU SCHÖNHERR,WEIGEL,VIELE STIMMEN,DIE BAUERN,EIN BAUER,MEISTER SCHÖNHERR,FRAU ULBRICH;23;1;1902-Rosenow_Emil-Kater_Lampe-lina;Rosenow, Emil;0.9012432266436842;0.475245098039;Komödie in vier Akten;0.6956521739130435;22;Kater Lampe;195;0.7714063034391623;[23];4;Komödie;0.7707509881422925;1902;1.229249011857727;1.0;0.0813496601402;acts;16.956521739130434;0.8129491193782964;0.18821126276145603;1;1.25;;0.6354234081625123;exponential;0.493330927990288;exponential;0.44703143458300654;quadratic;0.28682323065713156;powerlaw;0.46387281590683593;powerlaw;0.4116033296705993;quadratic;0.3599246370029223;powerlaw;0.49561688109359014;powerlaw;0.6395678003416946
419;1.0;419;BOHLE,PASTER,MAIKE,OHM;5;1;1923-Boßdorf_Hermann-De_rode_Ünnerrock-lina;Boßdorf, Hermann;1.0;0.3;Nedderdüütsche Volkskomeedi in fief Akten;0.8;4;De rode Ünnerrock;10;1.0;[5];5;Komödie;1.0;1923;1.0;0.4;0.1;acts;4.0;0.011801948466053633;0.7228312127449399;1;1.375;;-0.7254762501100117;powerlaw;0.0999900634590416;powerlaw;0.09998556794097246;quadratic;0.0033670033670031296;quadratic;0.4911867641686084;quadratic;0.4904952117148317;quadratic;0.49118676416860907;powerlaw;0.35952621816802854;powerlaw;0.3738370209694919
