,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,30,30,49,30,30,43,34,39,30.1,0.7,0.024057,28.6,0.17099999999999999,1.099,10.998999999999999,163.92450000000002
9,18,18,1,12,13,6,9,4,17.5,0.608,0.46199999999999997,19.0,0.0223,1.9,31.299999999999997,1140.85
8,1,1,0,6,6,1,2,3,9.079,0.5615,0.07289999999999999,23.799999999999997,0.040999999999999995,2.9,51.5,490.65000000000003
7,1,1,0,1,1,0,2,2,46.9,0.977,0.12159999999999999,9.376000000000001,0.1895,1.2999999999999998,91.9,3091.45
6,0,0,0,1,0,0,2,1,13.3,0.654,0.16999999999999998,52.6,0.0596,1.5,192.9,2116.1499999999996
5,0,0,0,0,0,0,1,1,21.700000000000003,0.746,0.2185,14.200000000000001,0.07815,1.7000000000000002,112.1,2766.3500000000004
4,0,0,0,0,0,0,0,0,25.9,0.792,0.26749999999999996,33.4,0.09670000000000001,2.1,71.7,815.75
3,0,0,0,0,0,0,0,0,34.3,0.8385,0.316,38.2,0.11549999999999999,2.3,132.3,1465.95
2,0,0,0,0,0,0,0,0,38.5,0.885,0.36450000000000005,43.0,0.134,2.5,152.5,1791.05
1,0,0,0,0,0,0,0,0,42.7,0.931,0.4135,47.8,0.1525,2.7,172.7,2441.25
