rank_name,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank
degree_rank,,1.0,0.8125872067458914,0.8152451685077471,0.7706397946372178,0.7360372196047786,0.42770079196359717,0.33911773215821284
closeness_rank,1.0,,0.8125872067458914,0.8152451685077471,0.7706397946372178,0.7360372196047786,0.42770079196359717,0.33911773215821284
betweenness_rank,0.8125872067458914,0.8125872067458914,,0.7931908122403032,0.7727780654617734,0.8647883654624666,0.727547699762057,0.6814934474522775
strength_rank,0.8152451685077471,0.8152451685077471,0.7931908122403032,,0.9838007723839158,0.9142668446434261,0.6706063445763963,0.5770082627887987
eigenvector_centrality_rank,0.7706397946372178,0.7706397946372178,0.7727780654617734,0.9838007723839158,,0.9077552576785977,0.6961682206460748,0.615158371101997
frequency_rank,0.7360372196047786,0.7360372196047786,0.8647883654624666,0.9142668446434261,0.9077552576785977,,0.8201334593103915,0.7651436638106393
speech_acts_rank,0.42770079196359717,0.42770079196359717,0.727547699762057,0.6706063445763963,0.6961682206460748,0.8201334593103915,,0.985980276366978
words_rank,0.33911773215821284,0.33911773215821284,0.6814934474522775,0.5770082627887987,0.615158371101997,0.7651436638106393,0.985980276366978,
