,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,7,6,6,6,7,8,8,14.100000000000001,0.9285,0.010159999999999999,30.85,0.3045,1.9,4.257,102.96
9,6,6,4,4,4,6,3,3,14.7,0.9855,0.003745,23.950000000000003,0.239,2.9,12.899999999999999,312.0
8,1,1,3,3,3,3,2,2,9.297,0.7284999999999999,0.00052965,21.65,0.2175,1.099,81.7,1768.0
7,1,1,3,2,2,0,1,1,9.899999999999999,0.757,0.00481,10.1385,0.10825,1.2999999999999998,47.3,1144.0
6,1,1,0,1,1,0,1,1,12.899999999999999,0.8714999999999999,0.001605,12.45,0.13,1.5,64.5,1352.0
5,0,0,0,0,0,0,1,1,10.5,0.7855000000000001,0.0026750000000000003,14.75,0.152,1.7000000000000002,73.1,1976.0
4,0,0,0,0,0,0,0,0,11.100000000000001,0.8145,0.005875,17.05,0.174,2.1,21.5,520.0
3,0,0,0,0,0,0,0,0,11.7,0.843,0.006945,19.35,0.196,2.3,30.1,728.0
2,0,0,0,0,0,0,0,0,12.3,0.9,0.008015,26.25,0.261,2.5,38.7,936.0
1,0,0,0,0,0,0,0,0,13.5,0.957,0.009085,28.549999999999997,0.28300000000000003,2.7,55.900000000000006,1560.0
